"gene","contrast","logFC","P.Value","adj.P.Val","pi_eq2"
"Trappc2b","CTLvPHE",-0.447366933416138,0.0693264334160017,0.728763649573937,0.303009661716072
"Ppox","CTLvPHE",0.129925728990255,0.235401511377965,0.821741976289373,0.828670461587467
"Usp5","CTLvPHE",0.0492742610274846,0.159526414826521,0.784849431715729,0.913524429367058
"Pgm5","CTLvPHE",-0.0265562154749404,0.6325389351606,0.933618120431009,0.98791056630232
"L2hgdh","CTLvPHE",-0.337619478539779,0.0993648619779459,0.736792195018711,0.458612905977898
"Tmem9b","CTLvPHE",0.0446811581161555,0.659688053289011,0.940785888216472,0.981584835327028
"Itpa","CTLvPHE",-0.0716378886298763,0.402407400743751,0.880886337518511,0.936869507327977
"Golm2","CTLvPHE",0.211362902151006,0.549694364982727,0.914963475069398,0.881193491077981
"Rhobtb3","CTLvPHE",0.158493619003906,0.761213907007701,0.960837143284602,0.957678131113841
"Appl1","CTLvPHE",-0.050106218814765,0.470127991907244,0.895047380878454,0.96288847526
"Sntb1","CTLvPHE",0.117149499841865,0.0524304243999359,0.696971883932595,0.707945511462412
"Lrch3","CTLvPHE",0.0135255596912778,0.907925962933761,0.989001832834458,0.998694386211884
"Eny2","CTLvPHE",-0.187355122878444,0.19665079047722,0.794529173020193,0.737344203423777
"Ptar1","CTLvPHE",-0.46804303491146,0.0906370305611883,0.731805349252448,0.325067971176927
"C1h19orf12","CTLvPHE",-0.365810932363676,0.0334778868058859,0.662004616504279,0.288629263990551
"Naa30","CTLvPHE",0.34757774386566,0.131735845550158,0.770280203179222,0.494343342391715
"Fitm2","CTLvPHE",-0.155903868699951,0.560439288039434,0.9193039578213,0.913681079450094
"Brd3","CTLvPHE",0.128552023609547,0.23867502409154,0.822397772817307,0.831794084725738
"Igf2bp2","CTLvPHE",-0.0429491395267441,0.389364969905731,0.876376609460247,0.960298344885377
"Gpr107","CTLvPHE",0.007614445308878,0.965499653145174,0.996778627745207,0.999732696087606
"Pfdn1","CTLvPHE",0.0222220366510051,0.839384974496205,0.974932346231212,0.996116795515458
"Rabgap1","CTLvPHE",0.0194872114258757,0.649301188596679,0.938583186472844,0.991619593409717
"Wdr54","CTLvPHE",-0.128168725029997,0.272985223376039,0.838933204478387,0.846702169192184
"Grem2","CTLvPHE",0.258648191712677,0.343612580336406,0.85661919403678,0.758586483566083
"Tmem245","CTLvPHE",0.259261179067352,0.0958638509825253,0.733877397157913,0.544480889460365
"Mrpl43","CTLvPHE",0.182948698858965,0.16315103732678,0.785082797134556,0.717702296110082
"Mrpl12","CTLvPHE",0.00359381752609167,0.946987690437043,0.993955526383677,0.999804266848837
"Efl1","CTLvPHE",0.0154130747173014,0.823638565741153,0.972396203651588,0.997013968705803
"Stag2","CTLvPHE",0.120892484717618,0.68431330061683,0.942971532956908,0.955176359835483
"Pdzd8","CTLvPHE",-0.112113277373972,0.439194173397905,0.882418570741556,0.911878669524031
"Pgghg","CTLvPHE",0.295408062564412,0.0506265989888542,0.694714033150646,0.414250496542765
"Rps6ka5","CTLvPHE",0.0659090758814784,0.801716387453308,0.966599315465109,0.985539640115748
"C19h1orf198","CTLvPHE",0.000736326469361614,0.990894975711458,0.997888228195529,0.999993265044481
"Pkp1","CTLvPHE",0.0880550821176307,0.570752132018882,0.921274653501185,0.951818120079863
"Npm3","CTLvPHE",-0.171278368880266,0.08702556635203,0.728763649573937,0.65824026287248
"Lyrm4","CTLvPHE",-0.074919368862524,0.720333327212827,0.948479668904927,0.975722905540477
"Tnfaip2","CTLvPHE",-0.0445755384655442,0.81435617512779,0.970184767286935,0.990887850783257
"Rnf20","CTLvPHE",0.128607032881366,0.333687462346399,0.85661919403678,0.868356695851339
"Fcho2","CTLvPHE",-0.0347840591175803,0.866643996405521,0.978864845095937,0.995033834282089
"G3bp1","CTLvPHE",0.0550133343074357,0.20093399731147,0.796562499973318,0.915500624783086
"Mrps5","CTLvPHE",-0.107249466545902,0.301494428737734,0.85210351324802,0.879332210173951
"Pikfyve","CTLvPHE",-0.0936679839683876,0.526950501786414,0.910171840386506,0.941756746773969
"Mettl9","CTLvPHE",0.166725878311894,0.296479530931968,0.848047004170414,0.816521933102104
"Snx18","CTLvPHE",0.0681847135113145,0.0468381397659851,0.692604962020461,0.811624628678224
"Cln6","CTLvPHE",0.0635473819771271,0.659536204690181,0.940785888216472,0.973897136402818
"Prrc2b","CTLvPHE",0.249344391495395,0.0224685266686203,0.627159983379054,0.388127460357531
"Obsl1","CTLvPHE",-0.0957067288097164,0.380321905366757,0.871479000906797,0.911628005067672
"Ftsj1","CTLvPHE",0.136515283474701,0.489174652426815,0.899688285634036,0.906999572654732
"Sec24a","CTLvPHE",-0.0257551188783687,0.760863915368797,0.960837143284602,0.992985821411351
"Klhl22","CTLvPHE",0.0970020222059347,0.485213838366566,0.899504189201727,0.932255347532796
"Tradd","CTLvPHE",-0.109876107679472,0.315983569064451,0.85379874144504,0.881099759593581
"Naglu","CTLvPHE",0.170262682159247,0.24203279945066,0.826771002894616,0.785410626357068
"Gcc2","CTLvPHE",0.0806689112048602,0.256927858101123,0.832732326045071,0.89616940227982
"Cog4","CTLvPHE",-0.243156081753188,0.0546940854548441,0.707791522337226,0.493312958933603
"Snrpa1","CTLvPHE",0.0283531174142375,0.768923795769555,0.962763855999125,0.992577521858564
"Fkbp2","CTLvPHE",0.00876878827272876,0.887477529270073,0.981775793199378,0.998953799180441
"Ddx42","CTLvPHE",-0.00472209206579777,0.940990744523204,0.992447346534384,0.999712834273297
"Snx30","CTLvPHE",-0.109945123448014,0.645080473866755,0.93782326028859,0.952945308566568
"Setdb1","CTLvPHE",-0.771766987600305,0.0834116687832686,0.728763649573937,0.147041005845116
"Nsun4","CTLvPHE",0.0680122447752929,0.666767097661823,0.94152690611933,0.97281013723605
"Hid1","CTLvPHE",0.0320609590371284,0.60021282955667,0.932549585182926,0.983767009546713
"Napg","CTLvPHE",0.0568766598026613,0.533569699664234,0.913853557456252,0.964902750441365
"Prmt5","CTLvPHE",0.012967189057953,0.877424219772732,0.98095061049717,0.998305786389636
"Ercc6l","CTLvPHE",0.113658719672429,0.555803995731973,0.917084726836438,0.935423170015785
"Cul2","CTLvPHE",-0.31633537602977,0.0670267259484782,0.728763649573937,0.42530522834289
"Ndufb10","CTLvPHE",-0.0185552886633893,0.788214935257212,0.965925971273791,0.995593865159254
"Dhrs7","CTLvPHE",-0.33175098860325,0.0269638128908842,0.646322594994493,0.301585284294944
"Msh6","CTLvPHE",-0.130137753090541,0.435814684584447,0.882418570741556,0.897551866629433
"Emc4","CTLvPHE",0.113097883838627,0.170057889883385,0.785082797134556,0.818431101256871
"Tspan14","CTLvPHE",-0.13879005605494,0.484440173522854,0.899504189201727,0.9043040230288
"Mrpl45","CTLvPHE",0.0297133636659161,0.743334334819075,0.954744894248384,0.99122546128977
"Tmem63b","CTLvPHE",-0.1073566688322,0.532185514490342,0.913517931392046,0.934525253020409
"Mrpl4","CTLvPHE",0.511193440718092,0.106846930516505,0.746624649704841,0.318793553534246
"Arpin","CTLvPHE",0.0177981040839299,0.71101431089131,0.948479668904927,0.993948117047388
"Spc24","CTLvPHE",0.120254093753523,0.620127965458321,0.932557131388507,0.944158764133224
"Sacs","CTLvPHE",0.249098174743468,0.460033498302074,0.889789969255485,0.824140903057972
"Nudt14","CTLvPHE",0.126721416469778,0.301682348467153,0.85210351324802,0.85910812453496
"Mical2","CTLvPHE",0.0469205949158713,0.599028820427873,0.932549585182926,0.976242509189914
"Cep170b","CTLvPHE",0.0761707670496747,0.642845169978042,0.937287027030028,0.966903909368159
"Bdh2","CTLvPHE",0.0550378499763902,0.539986584878768,0.913933965175129,0.966653736681983
"Ttll12","CTLvPHE",-0.0153566974052559,0.820338961225395,0.972396203651588,0.996963415407447
"Cpne1","CTLvPHE",-0.0491382146629107,0.478758215641345,0.896599829990946,0.964453921128767
"Scyl2","CTLvPHE",0.0563532344155213,0.278946388720755,0.843225215871265,0.930579112946522
"Tcof1","CTLvPHE",0.148103577002335,0.255011448195768,0.832732326045071,0.816788031804902
"Srgap2","CTLvPHE",0.0777026145571753,0.339956897298312,0.85661919403678,0.919581887372625
"Dmrt3","CTLvPHE",-0.0699917784733799,0.820603023410902,0.972396203651588,0.986256830126977
"Ptgr3","CTLvPHE",-0.0302018942437314,0.872716414347026,0.97931601670849,0.995896616675825
"Ipo4","CTLvPHE",0.0538759071872157,0.477091823905417,0.896599829990946,0.960913709957588
"Nhlrc3","CTLvPHE",-0.0804909307967918,0.331441791237754,0.85661919403678,0.914949521914647
"Ranbp1","CTLvPHE",0.0574025739103909,0.396435798664027,0.876685109888456,0.948274535054136
"Sptlc1","CTLvPHE",-0.202891459535234,0.285752349754602,0.848047004170414,0.775577102085139
"Jsrp1","CTLvPHE",0.0675345048279645,0.390597335706593,0.876452601004552,0.938485655339597
"Pex13","CTLvPHE",-0.185608584998846,0.3388118522508,0.85661919403678,0.81800560560621
"Dhx36","CTLvPHE",-0.0312044709902857,0.82119662352842,0.972396203651588,0.993871801314998
"Mix23","CTLvPHE",-0.0912234681228874,0.497670815252954,0.900994670816715,0.938326569707763
"6430548M08Rikl","CTLvPHE",0.21689488078631,0.142652720750576,0.776641003504264,0.65549242046236
"Smyd1","CTLvPHE",0.36281346924628,0.0645114819197149,0.728763649573937,0.369930617124441
"Npepl1","CTLvPHE",-0.0787432207762038,0.370523641125054,0.865883150962299,0.924798628581352
"Mrps27","CTLvPHE",0.0929956177114128,0.536761018459107,0.913853557456252,0.943780096531668
"Btf3l4","CTLvPHE",-0.0773581089986592,0.154064360077876,0.782912596929419,0.865290980979654
"Fhip2a","CTLvPHE",-0.0867792790313366,0.327464813333003,0.854067367154556,0.90766656318827
"Nck2","CTLvPHE",0.0531178326044923,0.84550552790159,0.975561146087281,0.991125349177949
"Ubqln4","CTLvPHE",0.0245025157858656,0.845072715911501,0.975561146087281,0.995883922152278
"Mtss2","CTLvPHE",-0.105754730018436,0.252777600333436,0.832732326045071,0.864642901710099
"Nsun2","CTLvPHE",0.00538941451504371,0.898509079086637,0.985010867857612,0.999423399412721
"Sos1","CTLvPHE",-0.267282713151431,0.160673246020344,0.784849431715729,0.613426371201149
"Cbx1","CTLvPHE",-0.07452917894636,0.341251737333287,0.85661919403678,0.922997348679311
"Zfyve1","CTLvPHE",0.144431879258942,0.623698791721823,0.932557131388507,0.934088101220924
"Ndufa6","CTLvPHE",-0.0868955678824328,0.591760470308147,0.931046831196999,0.955433562235484
"Parp12","CTLvPHE",0.232530177460362,0.189614676125431,0.794529173020193,0.679334132813565
"Snx33","CTLvPHE",-0.0851055354918309,0.47176916897763,0.895047380878454,0.9380642369584
"Cox15","CTLvPHE",0.0395550927630559,0.837060675915691,0.974932346231212,0.992989471086888
"Abraxas2","CTLvPHE",0.147916900827802,0.0221436779107496,0.627159983379054,0.569160133069466
"Clptm1l","CTLvPHE",-0.185670712678689,0.213154773272805,0.800833842531213,0.750513197956192
"Cdc34","CTLvPHE",0.00247958833147166,0.972379840786336,0.997081439442883,0.999930552196913
"Cmc2","CTLvPHE",0.0783076761225061,0.597359020473947,0.932549585182926,0.960456093515956
"Mrpl19","CTLvPHE",-0.321776715293211,0.0214117929527901,0.627159983379054,0.290297313651138
"Sdf2","CTLvPHE",0.0290062368679962,0.669002913264007,0.942054485256468,0.988408163023088
"Supt16h","CTLvPHE",0.0544990467703421,0.321546355777379,0.854067367154556,0.940037644236423
"Ccdc97","CTLvPHE",0.36254883518513,0.0434504888957485,0.685196434011718,0.320779460878222
"Ypel5","CTLvPHE",-0.146303699679976,0.36867384557176,0.864678369544741,0.864167978174328
"Eml3","CTLvPHE",0.0527036060201205,0.784867375878774,0.964535811320902,0.987314202666833
"Chordc1","CTLvPHE",0.043286777592261,0.391809044632164,0.876685109888456,0.960252628271843
"Mdp1","CTLvPHE",-0.0367816404472237,0.572593928310377,0.921634949419946,0.979700220518556
"Slirp","CTLvPHE",-0.0771449070579955,0.343842131534833,0.856745934811846,0.920942393347399
"Fmn1","CTLvPHE",0.0306269916579716,0.822151169797418,0.972396203651588,0.994020236103286
"Smarcc2","CTLvPHE",-0.196526718203945,0.125220804426421,0.761599038655931,0.664766800093403
"Srp9","CTLvPHE",-0.0372995492438797,0.763392272672304,0.962637740631137,0.989980281292967
"Pptc7","CTLvPHE",-0.420445637497156,0.0639351220601589,0.728763649573937,0.314686695652102
"Peak1","CTLvPHE",-0.00663503812135247,0.968596908018086,0.996778627745207,0.999788319962955
"Ndufb5","CTLvPHE",-0.086008405371178,0.368974254120449,0.864678369544741,0.917821066889312
"Bub3","CTLvPHE",-0.100189664946406,0.163789714119326,0.785082797134556,0.834218160929382
"Polr2a","CTLvPHE",-0.025986335172405,0.804422300275246,0.966934484191612,0.994360532361868
"Nectin3","CTLvPHE",0.0599395996663397,0.713409357520141,0.948479668904927,0.979961889660681
"Nav1","CTLvPHE",-0.0851015099315724,0.248523712305298,0.832732326045071,0.888269784964077
"Zmpste24","CTLvPHE",-0.0518583074800958,0.479326000323229,0.89682020230208,0.962582725438515
"Smc2","CTLvPHE",-0.0604679543114912,0.364169625035417,0.86200479551345,0.940747197712572
"Prpf39","CTLvPHE",-0.138565292666769,0.695562058262938,0.94730809866833,0.950940240476369
"Sf3b5","CTLvPHE",0.115585425800315,0.302875341379772,0.85210351324802,0.871047159658069
"Pgs1","CTLvPHE",-0.184075662813601,0.506110504757576,0.903069446104408,0.882183167691007
"Stim2","CTLvPHE",-0.0132102588163967,0.921931036672964,0.99212745225944,0.998926782328047
"Naa50","CTLvPHE",-0.166936122309384,0.0689138403063693,0.728763649573937,0.639839995615404
"Csgalnact2","CTLvPHE",0.167329402494801,0.329527700214193,0.855772369895363,0.830479935444721
"Arfgef1","CTLvPHE",0.0127143490231632,0.899867825984212,0.985824121976305,0.998659441616257
"Pms1","CTLvPHE",-0.00308442745388859,0.993082212357188,0.998051017616792,0.999978588669102
"Hs1bp3","CTLvPHE",0.0630946148193914,0.413418499904129,0.881967783165567,0.945793377922194
"Golga1","CTLvPHE",0.0986960448748775,0.271513861805901,0.838933204478387,0.879260393101875
"Synpo2","CTLvPHE",0.0722962064490034,0.44970343172547,0.88352717337172,0.943860651093273
"Snx12","CTLvPHE",0.0943086128080175,0.13947118833875,0.776641003504264,0.830457707359082
"Romo1","CTLvPHE",-0.37391759591873,0.0444213528541931,0.690249990387171,0.3121122180258
"Fam114a1","CTLvPHE",0.0969306740059359,0.118687472380031,0.752252590242408,0.813357435558177
"Phldb2","CTLvPHE",0.210006353468462,0.0178546622901728,0.590312075993712,0.429394756697979
"Tbk1","CTLvPHE",-0.044245461948524,0.771813852556281,0.962763855999125,0.988605316462783
"H6pd","CTLvPHE",-0.0350302189061793,0.796029702449757,0.966599315465109,0.992040792796639
"Ubr3","CTLvPHE",-0.0992075721134604,0.678054302405749,0.942054485256468,0.962188492003525
"C5h1orf50","CTLvPHE",-0.0614857803912408,0.781358045125545,0.963049587916583,0.984944601246292
"Chmp7","CTLvPHE",-0.0169292329755031,0.92147164591441,0.99212745225944,0.998616429954378
"Washc4","CTLvPHE",0.0296790590276714,0.69498744774938,0.94730809866833,0.989259033820035
"Sumf1","CTLvPHE",0.0867481910519636,0.442891897161344,0.883052656822183,0.931787689376525
"Prpf4","CTLvPHE",-0.190998012252969,0.208698031729752,0.797625489708786,0.741360355181744
"Ndufb11","CTLvPHE",0.00238810278203871,0.968778410111908,0.996778627745207,0.999924253747951
"Chchd6","CTLvPHE",-0.042285333348488,0.682374229459785,0.942937310035627,0.983969396160563
"Zyx","CTLvPHE",0.0829494813721716,0.0945383037329936,0.733429694309646,0.82229414652136
"Lsm3","CTLvPHE",0.0441367655542919,0.818867006922221,0.972396203651588,0.991218773725813
"Eif2ak4","CTLvPHE",-0.199794180469176,0.409267635429783,0.881967783165567,0.836529646519464
"Mrps16","CTLvPHE",-0.0505259836817338,0.797596029574352,0.966599315465109,0.988638430976275
"Diablol1","CTLvPHE",0.0352230770507234,0.528885242692156,0.912041673908703,0.977813297444797
"Mrps30","CTLvPHE",0.148583522219404,0.357025680493164,0.85921153960086,0.858101200624923
"Cic","CTLvPHE",0.0888388787388266,0.719195881509803,0.948479668904927,0.971141392009364
"Ipo9","CTLvPHE",-0.0647943508905797,0.196666062119425,0.794529173020193,0.899989942848859
"Commd6","CTLvPHE",-0.0718540515244825,0.315648934906289,0.85379874144504,0.92048306332799
"Snw1","CTLvPHE",-0.102283719536086,0.615631324635124,0.932557131388507,0.951592342387636
"Uba6","CTLvPHE",0.0882491990749585,0.0614308131754485,0.728763649573937,0.7817647034796
"Ppp4r2","CTLvPHE",0.0556932224017395,0.408867411006731,0.881967783165567,0.951410143985951
"Fam111a","CTLvPHE",-0.00131721203040058,0.996052052343279,0.998697199830541,0.999994789437103
"Dpm1","CTLvPHE",-0.185568285594179,0.418751245082255,0.881967783165567,0.850838324516654
"Unc45b","CTLvPHE",0.373354353995353,1.48771446009739e-05,0.0178302578042672,0.0157630106124862
"Cttnbp2nl","CTLvPHE",0.0516336792855085,0.372145245126507,0.86754879634042,0.950242182868375
"Filip1l","CTLvPHE",-0.0600851420419843,0.46335872437717,0.891556904761786,0.954831188240041
"Xrn2","CTLvPHE",0.0360544894581878,0.591746549546595,0.931046831196999,0.981260846318902
"Hnrnpul1","CTLvPHE",0.0281273175435715,0.549693627124445,0.914963475069398,0.98330963007951
"Emc1","CTLvPHE",-0.0865452453301891,0.323057659139223,0.854067367154556,0.90683969215467
"Htatsf1","CTLvPHE",-0.00672186992739299,0.910304121471636,0.989019545747047,0.999368501428768
"Osbp","CTLvPHE",-0.024394652034406,0.610105170780242,0.932549585182926,0.988018376979146
"Srsf1","CTLvPHE",0.00306650065143543,0.955721669865315,0.995265339863917,0.999861132279143
"Trim25","CTLvPHE",-0.207936053611469,0.510018884207107,0.903892987389601,0.86935396699726
"Twsg1","CTLvPHE",-0.0946358422071079,0.77598455406389,0.963049587916583,0.976283957943421
"Dglucy","CTLvPHE",-0.0592412708393297,0.438663741329165,0.882418570741556,0.952356234906409
"Sdf2l1","CTLvPHE",0.124507514253072,0.257518288665064,0.832985954215968,0.844580749461091
"Fam241a","CTLvPHE",0.173335124962474,0.266012680693813,0.835444935322762,0.79490526807246
"Prcp","CTLvPHE",0.384140936300202,0.305645796934862,0.852444454468722,0.634236635956481
"Klhl40","CTLvPHE",0.395738464542155,0.0873696301985669,0.728763649573937,0.381114637244454
"Ubqln2","CTLvPHE",0.0075803086988806,0.908998611169736,0.989019545747047,0.999277011246867
"Tbc1d23","CTLvPHE",-0.14823902834031,0.0275516787760268,0.656528837736823,0.587177039592625
"Tnpo3","CTLvPHE",-0.0565945894569282,0.581770471702109,0.926599490022996,0.969809016674276
"C1h11orf98","CTLvPHE",-0.509692256229517,0.0742028808313516,0.728763649573937,0.265620880442655
"Snrpf","CTLvPHE",-0.218509198925283,0.15262225288208,0.782912596929419,0.6631518607566
"Naxd","CTLvPHE",0.0342302739172098,0.745786587052183,0.955283237068005,0.990009955302633
"Ccdc25","CTLvPHE",-0.11107863177336,0.38322378439492,0.871479000906797,0.898939509582499
"Tspan9","CTLvPHE",0.128343067763002,0.261768396426959,0.835129876109336,0.841964361904305
"Rpl27al7","CTLvPHE",0.0115105928023915,0.819249407969935,0.972396203651588,0.997707802043377
"Irf2bp1","CTLvPHE",0.00533540405455568,0.975351299240616,0.997081439442883,0.99986685016658
"Hint2","CTLvPHE",-0.111162987100258,0.522261357559846,0.908461882489805,0.930335462127671
"Fam120a","CTLvPHE",0.0700958888950893,0.215785113662658,0.80668142807307,0.898085415517439
"Haus5","CTLvPHE",-0.0858402194118959,0.648571769776832,0.938013958086593,0.963514904309157
"Pfas","CTLvPHE",-0.0984661324095804,0.0537508763759147,0.701135277738662,0.749869993537041
"Arhgap10","CTLvPHE",0.12116443231081,0.486109383389805,0.899504189201727,0.916311850965275
"Hacd3","CTLvPHE",-0.0983266474563216,0.604748514305029,0.932549585182926,0.951750214481688
"Hnrnph3","CTLvPHE",0.0900501464927608,0.700858973129238,0.948479668904927,0.968498642529791
"Xrn1","CTLvPHE",0.115504828060544,0.25596523882259,0.832732326045071,0.854362242588679
"Hnrnpul2","CTLvPHE",-0.0493768867444331,0.778751252347694,0.963049587916583,0.987728553808199
"Smim26","CTLvPHE",0.0555394863622354,0.584569218232346,0.927439476964756,0.970622128003695
"Emc6","CTLvPHE",0.375638793916035,0.159737711975493,0.784849431715729,0.502075395259408
"Copg2","CTLvPHE",-0.175202099922153,0.0996880020120084,0.736792195018711,0.66766733894408
"Eif3f","CTLvPHE",-0.152026384671167,0.295916260015817,0.848047004170414,0.831005138111643
"Coa7","CTLvPHE",-0.108140771951771,0.709028986843578,0.948479668904927,0.963497714170309
"Cct8","CTLvPHE",-0.0349433156915175,0.563022300728646,0.920129774346715,0.980127415523422
"Ilvbl","CTLvPHE",0.00539182077661948,0.933509952612788,0.992447346534384,0.999629091829892
"Nup214","CTLvPHE",0.0903162405812701,0.188032607616282,0.794529173020193,0.85990696826057
"Elp3","CTLvPHE",0.014884278537199,0.853847267120164,0.977494067098876,0.997651003372935
"Mad2l1","CTLvPHE",-0.33531993746741,0.0367183467656824,0.665611775626895,0.330199717367015
"Fzd7","CTLvPHE",-0.17981965860103,0.267424689646543,0.835444935322762,0.788859335408976
"Cert1","CTLvPHE",0.00191216589308141,0.980856487650246,0.997345891086998,0.999963040195172
"Plgrkt","CTLvPHE",-0.0762636642051362,0.360883342115643,0.860886654981825,0.925216081999054
"Mb21d2","CTLvPHE",0.131789591923742,0.376234014660865,0.869889529847435,0.879123299884554
"Ankrd52","CTLvPHE",-0.0284480031337431,0.8421482294289,0.975078974566497,0.995124578440768
"Nelfb","CTLvPHE",-0.0573706848595528,0.733927170075949,0.952721332292721,0.982409194936276
"Nop2","CTLvPHE",-0.247164549795336,0.307277327174589,0.852444454468722,0.747025988421298
"Uqcc4","CTLvPHE",-0.235756073075006,0.0565785104534979,0.719462544069148,0.508077564757928
"Lamtor4","CTLvPHE",0.213814428101731,0.303278112470232,0.852150631957976,0.774836631450429
"Ramac","CTLvPHE",-0.178746243292565,0.630617059005045,0.932557131388507,0.920892368045865
"Bpnt2","CTLvPHE",0.0784505521295706,0.542466971259105,0.91430795741619,0.953150409486221
"Cggbp1","CTLvPHE",-0.11528514829223,0.625728681999334,0.932557131388507,0.947384635233014
"Glrx5","CTLvPHE",-0.00755853768052006,0.886023521946327,0.98164918278112,0.999085746084154
"Setd7","CTLvPHE",-0.0162476789293038,0.785231548593086,0.964734082923044,0.996079396520868
"Ddx3x","CTLvPHE",0.134315972704584,0.0065224693518005,0.481057201115871,0.508675274563773
"Pdcd5","CTLvPHE",0.00788607031181598,0.9015867356206,0.986956404614915,0.999183344422555
"Zfyve16","CTLvPHE",0.157814023590195,0.0947980663538176,0.733429694309646,0.689484660962966
"Dynlt2b","CTLvPHE",0.43760145585906,0.069782114598935,0.728763649573937,0.311903857561831
"Rhod","CTLvPHE",-0.022425855345702,0.823934826993035,0.972396203651588,0.995666340133623
"Chpf2","CTLvPHE",-0.105212953582466,0.543135195181072,0.91430795741619,0.93779709269024
"Ints7","CTLvPHE",-0.261730418013656,0.0893608086928712,0.731805349252448,0.531475549380966
"Efr3a","CTLvPHE",NA,NA,NA,NA
"Dvl3","CTLvPHE",0.0220333935678347,0.876823154069428,0.980650020299942,0.997107901589839
"Pus7","CTLvPHE",0.080426086488913,0.547062004734914,0.914963475069398,0.952645466652462
"Fam98b","CTLvPHE",0.00954458134851777,0.940232412230977,0.992447346534384,0.999411957718348
"Map3k20","CTLvPHE",-0.056374630390561,0.641318264070446,0.93669272487901,0.975267711163832
"Rps6kb2","CTLvPHE",0.0995208322179337,0.491340745587143,0.899688285634036,0.931721586427121
"Ptges2","CTLvPHE",-0.112606081721331,0.450401800549926,0.88352717337172,0.914099068918967
"Stk11","CTLvPHE",-0.108777852502548,0.480939935510497,0.897829459048802,0.923460926682363
"Pop1","CTLvPHE",0.272589069322322,0.152508920579569,0.782912596929419,0.598928820042993
"Dcp1a","CTLvPHE",0.103219270473904,0.429070343099238,0.881967783165567,0.916367883073854
"Ipo7","CTLvPHE",-0.0819631016888351,0.237842899783819,0.822359568365119,0.888953019651365
"Exosc8","CTLvPHE",0.104583701799363,0.823501829870096,0.972396203651588,0.979895782339255
"Camsap2","CTLvPHE",0.0230532798047349,0.79190891061309,0.966599315465109,0.994635902941988
"Dda1","CTLvPHE",0.113965122246967,0.663167724351338,0.940886111469986,0.954270035180338
"Elof1","CTLvPHE",-0.271893316771184,0.216057353701673,0.80668142807307,0.659285877101427
"Ppil4","CTLvPHE",0.148359882565316,0.61119675536824,0.932549585182926,0.929560892411288
"Tbc1d13","CTLvPHE",-0.100923809255182,0.224182121355817,0.815785683299613,0.859924211027318
"Psmd7","CTLvPHE",0.0825896996376052,0.379127919540149,0.870468987679825,0.923021980064809
"Agl","CTLvPHE",-0.0476537531741421,0.447561986264623,0.88352717337172,0.962413805573671
"Nap1l6","CTLvPHE",0.0229685370815602,0.771839291693052,0.962763855999125,0.994069289534817
"Wwc2","CTLvPHE",-0.268497885880912,0.240340372578545,0.824560108071809,0.681951181323782
"Ccdc6","CTLvPHE",0.00367443817458124,0.949133453575648,0.994204343652652,0.999808191175165
"Dmac1","CTLvPHE",NA,NA,NA,NA
"Adss2","CTLvPHE",0.0351446109681355,0.471690421285633,0.895047380878454,0.973936863591343
"Ubr1","CTLvPHE",-0.0229066774798632,0.79595312421991,0.966599315465109,0.994785993331865
"Kif4a","CTLvPHE",-0.074777313367651,0.798764420142819,0.966599315465109,0.983338704410192
"Acin1","CTLvPHE",-0.0156033606549215,0.934211102828648,0.992447346534384,0.998938710464708
"Mageb1","CTLvPHE",-0.0378751521629965,0.63018838864412,0.932557131388507,0.982663694205152
"Vps39","CTLvPHE",-0.143338725467437,0.302193796037662,0.85210351324802,0.842373686690184
"Cbx6","CTLvPHE",0.0536042474786438,0.737664526479502,0.953638890259518,0.983822330298066
"Abl1","CTLvPHE",0.326105304190683,0.146518613800832,0.780265010001767,0.534556011886793
"Slc38a10","CTLvPHE",0.161044559397514,0.18871576274123,0.794529173020193,0.764491827116204
"Ddx17","CTLvPHE",-0.021118920757683,0.621399602106979,0.932557131388507,0.990002332696758
"Poldip2","CTLvPHE",0.0634789878384368,0.5027415344744,0.903069446104408,0.957285912963259
"Wfs1","CTLvPHE",-0.0765959005852359,0.357562305830788,0.85921153960086,0.924248114903009
"Arhgef5","CTLvPHE",0.0320096814727577,0.587955656385523,0.92994372045932,0.983143230609356
"Sf3b3","CTLvPHE",-0.17399879399586,0.108085432514054,0.746624649704841,0.679010753014119
"Xrcc6","CTLvPHE",-0.126857028690896,0.0592644784875702,0.728763649573937,0.698747637457723
"Spart","CTLvPHE",-0.0163398597402207,0.828356511013971,0.972848965769723,0.996927743147083
"Smarca2","CTLvPHE",0.294427439638724,0.67971974485516,0.9425795310258,0.892551568555182
"Stk10","CTLvPHE",0.0739989004654547,0.4398530496486,0.882418570741556,0.941033653680871
"Raly","CTLvPHE",-0.000780108400796564,0.997863910552418,0.998697199830541,0.99999833183776
"Slc12a2","CTLvPHE",0.130259792140695,0.0357067470440894,0.665611775626895,0.647860576588796
"Chd4","CTLvPHE",-0.086295625310516,0.240152995243011,0.824560108071809,0.884176209604121
"Impdh2","CTLvPHE",-0.0276131674413129,0.667369271082987,0.941952228471518,0.988895030948218
"Rnf31","CTLvPHE",-0.0808486112673492,0.464893775193204,0.893023417491822,0.939952724668063
"Zdhhc13","CTLvPHE",-0.0572226501713473,0.821615867374832,0.972396203651588,0.988819730628716
"Vps26c","CTLvPHE",-0.179803202861912,0.192252154733274,0.794529173020193,0.743426009030587
