"contrast","database","pathway","NES","padj","size"
"Training_Old","GO_MF","nucleoside diphosphate phosphatase activity",-1.38289526612245,0.538746293463275,3
"Training_Old","GO_MF","isoprenoid binding",-1.38237928814897,0.538746293463275,3
"Training_Old","GO_MF","phosphatase activity",-1.37180963068252,0.538746293463275,53
"Training_Old","GO_MF","histone reader activity",-1.36444745481866,0.643533953325145,5
"Training_Old","GO_MF","phosphatidylinositol transfer activity",1.36435483997421,0.654843893480257,4
"Training_Old","GO_MF","ADP binding",1.36226047317169,0.579555555555555,16
"Training_Old","GO_MF","growth factor binding",1.36190223255617,0.631858301526718,14
"Training_Old","GO_MF","phosphatidylinositol-4-phosphate binding",-1.36017716754018,0.716824501795224,7
"Training_Old","GO_MF","steroid dehydrogenase activity",1.36017229785761,0.643533953325145,9
"Training_Old","GO_MF","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",1.36017229785761,0.643533953325145,9
"Training_Old","GO_MF","Arp2/3 complex binding",1.35658705775916,0.538746293463275,2
"Training_Old","GO_MF","phosphatidylserine binding",-1.35601296517701,0.674497071555895,16
"Training_Old","GO_MF","proline-rich region binding",1.35340696222084,0.538746293463275,2
"Training_Old","GO_MF","chemokine binding",-1.35257554322247,0.643533953325145,3
"Training_Old","GO_MF","enzyme inhibitor activity",1.35109136051755,0.538746293463275,88
"Training_Old","GO_MF","D-glucose transmembrane transporter activity",1.34898906507314,0.538746293463275,2
"Training_Old","GO_MF","phosphatidylcholine binding",-1.34747264666751,0.674497071555895,9
"Training_Old","GO_MF","single-stranded DNA binding",-1.34226262505856,0.643533953325145,30
"Training_Old","GO_MF","neuropeptide receptor binding",-1.33890956898733,0.481661328815908,1
"Training_Old","GO_MF","efflux transmembrane transporter activity",-1.33827047134104,0.481661328815908,1
"Training_Old","GO_MF","clathrin-cargo adaptor activity",1.33752953729668,0.674497071555895,5
"Training_Old","GO_MF","structural constituent of synapse",1.33504603106102,0.68045540796964,5
"Training_Old","GO_MF","intramolecular oxidoreductase activity, transposing C=C bonds",-1.33267452852839,0.73225516621743,7
"Training_Old","GO_MF","DNA secondary structure binding",-1.33248774399774,0.70993031358885,5
"Training_Old","GO_MF","G-protein beta/gamma-subunit complex binding",-1.32761892631759,0.674497071555895,3
"Training_Old","GO_MF","MHC class I protein binding",1.3249901532892,0.73225516621743,7
"Training_Old","GO_MF","G-protein beta-subunit binding",1.32029109793973,0.553056844364486,2
"Training_Old","GO_MF","RNA polymerase II complex binding",-1.31993537753823,0.73225516621743,4
"Training_Old","GO_MF","hormone activity",-1.31930894609024,0.73225516621743,4
"Training_Old","GO_MF","polyubiquitin modification-dependent protein binding",-1.31921601254719,0.674497071555895,18
"Training_Old","GO_MF","histone H4 acetyltransferase activity",1.31894750007384,0.553056844364486,2
"Training_Old","GO_MF","phospholipase activity",-1.31767344522812,0.716824501795224,10
"Training_Old","GO_MF","cyclase activity",-1.30567291001609,0.716824501795224,3
"Training_Old","GO_MF","phosphatidylinositol 3-kinase binding",1.30566122585147,0.481661328815908,1
"Training_Old","GO_MF","ion channel inhibitor activity",1.30462328693143,0.674497071555895,16
"Training_Old","GO_MF","protein-disulfide reductase activity",1.3021429448807,0.716824501795224,19
"Training_Old","GO_MF","phosphatidylcholine transporter activity",1.30105570361597,0.643533953325145,2
"Training_Old","GO_MF","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",1.30053253361847,0.73225516621743,13
"Training_Old","GO_MF","cGMP binding",-1.29736822197818,0.538746293463275,1
"Training_Old","GO_MF","kinesin binding",1.29384259084809,0.716824501795224,6
"Training_Old","GO_MF","A2-type glycerophospholipase activity",-1.29225544080782,0.538746293463275,1
"Training_Old","GO_MF","solute:sodium symporter activity",-1.28542880359476,0.716824501795224,2
"Training_Old","GO_MF","transporter inhibitor activity",1.28501732940222,0.73225516621743,17
"Training_Old","GO_MF","CARD domain binding",-1.28458626905228,0.553056844364486,1
"Training_Old","GO_MF","plus-end-directed microtubule motor activity",1.28135536054922,0.538746293463275,1
"Training_Old","GO_MF","cargo receptor activity",-1.28085939566646,0.736423601698744,5
"Training_Old","GO_MF","dioxygenase activity",-1.27982444432835,0.730630049524976,11
"Training_Old","GO_MF","DNA endonuclease activity",1.27931274574038,0.736423601698744,8
"Training_Old","GO_MF","protein N-acyltransferase activity",1.27758391011036,0.736423601698744,4
"Training_Old","GO_MF","ubiquitin-specific protease binding",-1.26483078536027,0.736749452849938,5
"Training_Old","GO_MF","endopeptidase regulator activity",1.26387376816676,0.716824501795224,29
"Training_Old","GO_MF","catalytic activity, acting on DNA",1.26005099317624,0.735977515321239,18
"Training_Old","GO_MF","solute:inorganic anion antiporter activity",1.25877877114811,0.73225516621743,2
"Training_Old","GO_MF","transporter activator activity",1.25839219977798,0.736423601698744,6
"Training_Old","GO_MF","modified amino acid binding",-1.25738976712229,0.716824501795224,24
"Training_Old","GO_MF","cytoskeletal anchor activity",1.25551351139358,0.736423601698744,5
"Training_Old","GO_MF","cysteine-type endopeptidase activity",1.25190176784173,0.735977515321239,15
"Training_Old","GO_MF","phosphatidylglycerol binding",1.25065480537783,0.736423601698744,3
"Training_Old","GO_MF","E-box binding",-1.24815770321349,0.705448065173116,1
"Training_Old","GO_MF","metalloendopeptidase activity",1.24686406664906,0.753582986592695,8
"Training_Old","GO_MF","chromatin-protein adaptor activity",-1.24552637967086,0.770421193062703,7
"Training_Old","GO_MF","sterol transfer activity",1.24435983999453,0.736423601698744,6
"Training_Old","GO_MF","adrenergic receptor binding",-1.24408439673091,0.766489452657433,3
"Training_Old","GO_MF","structural constituent of nuclear pore",-1.24404533108287,0.736423601698744,2
"Training_Old","GO_MF","glycosyltransferase activity",1.2434600764294,0.736423601698744,21
"Training_Old","GO_MF","phosphate transmembrane transporter activity",1.2406982247994,0.766489452657433,4
"Training_Old","GO_MF","oxidoreductase activity, acting on the CH-NH group of donors",-1.24028889832509,0.766489452657433,5
"Training_Old","GO_MF","peptidase activator activity involved in apoptotic process",1.23814166259472,0.736749452849938,3
"Training_Old","GO_MF","vitamin transmembrane transporter activity",-1.23729710378768,0.736749452849938,2
"Training_Old","GO_MF","quaternary ammonium group binding",-1.23601072737362,0.736749452849938,11
"Training_Old","GO_MF","neurotransmitter transmembrane transporter activity",-1.23537575028759,0.73225516621743,1
"Training_Old","GO_MF","copper ion binding",-1.23136099209448,0.754860413298965,16
"Training_Old","GO_MF","translation factor activity",1.23091987894421,0.700362832824094,53
"Training_Old","GO_MF","mRNA regulatory element binding translation repressor activity",-1.22615303679259,0.770421193062703,5
"Training_Old","GO_MF","hyaluronic acid binding",-1.2216647078667,0.770421193062703,2
"Training_Old","GO_MF","oxidoreductase activity, acting on the aldehyde or oxo group of donors",-1.22083755919767,0.736423601698744,21
"Training_Old","GO_MF","chemokine activity",1.21716294705867,0.736423601698744,1
"Training_Old","GO_MF","SH3 domain binding",1.21112584296512,0.766489452657433,12
"Training_Old","GO_MF","AP-3 adaptor complex binding",1.20604762906764,0.770421193062703,3
"Training_Old","GO_MF","protein serine/threonine kinase inhibitor activity",1.2032530649181,0.770421193062703,14
"Training_Old","GO_MF","non-membrane spanning protein tyrosine kinase activity",1.1984661275954,0.754860413298965,1
"Training_Old","GO_MF","calcium-dependent phospholipid binding",-1.19010229021713,0.770421193062703,13
"Training_Old","GO_MF","GTPase activator activity",1.1898455596175,0.766489452657433,21
"Training_Old","GO_MF","neurotransmitter receptor activity",1.18886516510283,0.770421193062703,2
"Training_Old","GO_MF","calcium channel regulator activity",-1.18418159531283,0.770421193062703,18
"Training_Old","GO_MF","carboxylic acid binding",-1.18339503819057,0.758562918838421,30
"Training_Old","GO_MF","organic acid binding",-1.18339503819057,0.758562918838421,30
"Training_Old","GO_MF","hydro-lyase activity",-1.18204921113813,0.766489452657433,21
"Training_Old","GO_MF","dynein light intermediate chain binding",1.17852285350125,0.770421193062703,1
"Training_Old","GO_MF","GTPase binding",1.17787541099528,0.736423601698744,49
"Training_Old","GO_MF","phosphatidylinositol 3-kinase regulator activity",-1.16763139978036,0.770421193062703,1
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Training_Old","GO_MF",NA,NA,NA,NA
"Aging","GO_BP","cytoplasmic translation",-2.51503013068418,6.27571428571429e-08,131
"Aging","GO_BP","carboxylic acid catabolic process",2.47003350041751,6.27571428571429e-08,87
"Aging","GO_BP","muscle cell development",-2.44023465579286,6.27571428571429e-08,58
"Aging","GO_BP","myofibril assembly",-2.31952355622624,1.12421711122762e-06,40
"Aging","GO_BP","cellular component assembly involved in morphogenesis",-2.29759133180178,7.47283804939585e-06,45
"Aging","GO_BP","membraneless organelle assembly",-2.26473862669965,1.24739641894085e-07,104
"Aging","GO_BP","lipid catabolic process",2.2622232109847,1.36237701979291e-06,60
"Aging","GO_BP","small molecule catabolic process",2.2621814143655,7.50038849757921e-08,122
"Aging","GO_BP","fatty acid metabolic process",2.22308898779777,2.05010212038917e-07,101
"Aging","GO_BP","negative regulation of myoblast fusion",-2.18956884940475,5.62965818009417e-05,38
"Aging","GO_BP","cell-cell fusion",-2.15303229354974,0.00031542024790935,43
"Aging","GO_BP","branched-chain amino acid metabolic process",2.14069829890956,0.000380844349623615,19
"Aging","GO_BP","muscle system process",-2.11343444962771,6.27571428571429e-08,172
"Aging","GO_BP","muscle organ development",-2.09158262709586,0.00011148720866973,72
"Aging","GO_BP","proteinogenic amino acid metabolic process",2.0359166997725,0.0016042018797678,44
"Aging","GO_BP","proteinogenic amino acid catabolic process",2.02507697531226,0.00193003557821723,35
"Aging","GO_BP","actomyosin structure organization",-2.01014081249054,0.000231398077977913,68
"Aging","GO_BP","ribosome biogenesis",-2.00808629925722,0.000556562715483221,60
"Aging","GO_BP","L-amino acid catabolic process",1.98449233943991,0.00492228711377707,37
"Aging","GO_BP","L-amino acid metabolic process",1.97930881561584,0.00217926042408661,48
"Aging","GO_BP","rRNA processing",-1.97173565527317,0.00418589651230581,35
"Aging","GO_BP","intermediate filament-based process",-1.94781493739818,0.00687544029616995,14
"Aging","GO_BP","intermediate filament cytoskeleton organization",-1.94781493739818,0.00687544029616995,14
"Aging","GO_BP","cardiac cell development",-1.91602550329492,0.0274968129283707,15
"Aging","GO_BP","cardiac muscle cell development",-1.91602550329492,0.0274968129283707,15
"Aging","GO_BP","muscle tissue development",-1.91534473866479,0.0034257790893593,60
"Aging","GO_BP","reactive oxygen species biosynthetic process",1.90524048657868,0.0246405606544522,11
"Aging","GO_BP","cardiac muscle tissue development",-1.90386282073683,0.0182531214846002,29
"Aging","GO_BP","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",1.86961448137943,0.0769454538366373,14
"Aging","GO_BP","rRNA metabolic process",-1.8452999076299,0.0305301632093568,40
"Aging","GO_BP","response to insulin",1.81859499380751,0.0717414175386516,47
"Aging","GO_BP","acyl-CoA metabolic process",1.81786785942991,0.0362004296763992,40
"Aging","GO_BP","phenol-containing compound metabolic process",1.79856609015136,0.174538343965727,14
"Aging","GO_BP","regulation of myeloid cell differentiation",1.78505615039047,0.12138454710839,17
"Aging","GO_BP","ketone metabolic process",1.75783724358508,0.0563425266880366,51
"Aging","GO_BP","cellular response to insulin stimulus",1.75611039230333,0.0769454538366373,40
"Aging","GO_BP","cellular response to glucose starvation",1.75496091349389,0.183484689822096,11
"Aging","GO_BP","regulation of lipid localization",1.74271636973475,0.223238467414636,24
"Aging","GO_BP","sulfur compound metabolic process",1.72872262493772,0.0361804858288282,86
"Aging","GO_BP","ketone biosynthetic process",1.72703272527794,0.253384779765085,15
"Aging","GO_BP","tricarboxylic acid cycle",1.71903272548875,0.134160200764415,25
"Aging","GO_BP","receptor metabolic process",1.71806861834839,0.253384779765085,10
"Aging","GO_BP","acyl-CoA biosynthetic process",1.7109432282714,0.228490768923039,26
"Aging","GO_BP","lipid droplet organization",1.71050046256691,0.186955995544592,9
"Aging","GO_BP","apoptotic mitochondrial changes",1.70143131852441,0.153067333790225,25
"Aging","GO_BP","fatty acid transport",1.69944881874288,0.25339727094809,18
"Aging","GO_BP","fatty acid derivative biosynthetic process",1.69532318481406,0.21000144648335,9
"Aging","GO_BP","regulation of actin cytoskeleton organization",-1.69529836558699,0.121202586896056,57
"Aging","GO_BP","muscle filament sliding",-1.69383679573545,0.268180950040413,13
"Aging","GO_BP","actin-myosin filament sliding",-1.69383679573545,0.268180950040413,13
"Aging","GO_BP","regulation of protein processing",1.68839825146489,0.268180950040413,11
"Aging","GO_BP","pinocytosis",1.6836092081897,0.121202586896056,5
"Aging","GO_BP","positive chemotaxis",1.68100091929753,0.130204215069622,6
"Aging","GO_BP","response to zinc ion",1.67993108531937,0.291322555579216,10
"Aging","GO_BP","response to toxic substance",1.67510376536841,0.121202586896056,67
"Aging","GO_BP","regulation of reactive oxygen species biosynthetic process",1.66825402560458,0.253384779765085,9
"Aging","GO_BP","somatic diversification of immune receptors",1.66676795043517,0.223238467414636,7
"Aging","GO_BP","hindbrain development",-1.66524893973793,0.347572351272015,10
"Aging","GO_BP","release of cytochrome c from mitochondria",1.66506633744399,0.304524183849574,12
"Aging","GO_BP","interleukin-8 production",1.66240751031737,0.253384779765085,9
"Aging","GO_BP","positive regulation of interleukin-6 production",1.65770754933353,0.253384779765085,7
"Aging","GO_BP","skeletal muscle fiber development",-1.65658167091935,0.253384779765085,11
"Aging","GO_BP","regulation of small GTPase mediated signal transduction",-1.65549930552647,0.253384779765085,31
"Aging","GO_BP","monocarboxylic acid transport",1.65477447131661,0.327058103401095,24
"Aging","GO_BP","fatty acid derivative metabolic process",1.65451479068369,0.268180950040413,20
"Aging","GO_BP","regulation of response to cytokine stimulus",1.65231132062872,0.35809931395409,16
"Aging","GO_BP","endoplasmic reticulum organization",-1.64879775642898,0.253384779765085,29
"Aging","GO_BP","regulation of protein secretion",1.64485893443236,0.253384779765085,36
"Aging","GO_BP","positive regulation of epithelial cell proliferation",1.64322862877431,0.33640263511537,12
"Aging","GO_BP","macrophage differentiation",1.64251715280782,0.189989166233775,6
"Aging","GO_BP","porphyrin-containing compound biosynthetic process",1.63546825727276,0.275399456311509,9
"Aging","GO_BP","regulation of type I interferon-mediated signaling pathway",1.63488981242845,0.223238467414636,5
"Aging","GO_BP","positive regulation of insulin secretion involved in cellular response to glucose stimulus",1.6317195981384,0.350685648914178,12
"Aging","GO_BP","sodium ion transmembrane transport",-1.63037428562618,0.304039606412304,14
"Aging","GO_BP","positive regulation of developmental growth",-1.63018815428444,0.33640263511537,13
"Aging","GO_BP","regulation of cellular component size",-1.62952788479758,0.130204215069622,54
"Aging","GO_BP","interferon-mediated signaling pathway",1.62874205069938,0.311043519191957,7
"Aging","GO_BP","cellular response to oxidative stress",1.61785205764395,0.253384779765085,50
"Aging","GO_BP","response to cadmium ion",1.6170863583164,0.346413189177842,8
"Aging","GO_BP","regulation of mitophagy",1.61597262449161,0.365018007805768,15
"Aging","GO_BP","regulation of cytokine-mediated signaling pathway",1.61347269011812,0.368953174661231,15
"Aging","GO_BP","DNA conformation change",1.60708839773985,0.0651305872237569,3
"Aging","GO_BP","V(D)J recombination",1.6044175299213,0.0717414175386516,3
"Aging","GO_BP","intrinsic apoptotic signaling pathway in response to oxidative stress",1.60397981205154,0.350685648914178,18
"Aging","GO_BP","regulation of actin filament-based process",-1.59476100294384,0.207242423099818,70
"Aging","GO_BP","protein K48-linked deubiquitination",1.5910318451351,0.304524183849574,5
"Aging","GO_BP","positive regulation of actin filament polymerization",-1.59015565200204,0.268180950040413,5
"Aging","GO_BP","T cell migration",-1.58793613844025,0.33640263511537,7
"Aging","GO_BP","cell-substrate junction assembly",-1.58705269256905,0.31995459882453,22
"Aging","GO_BP","negative regulation of endocytosis",1.58698395449429,0.413256407750956,16
"Aging","GO_BP","dopamine metabolic process",1.58403115138309,0.350685648914178,9
"Aging","GO_BP","regulation of myoblast differentiation",-1.58291225727979,0.358921734066075,8
"Aging","GO_BP","gland development",1.58156657122208,0.304524183849574,25
"Aging","GO_BP","tissue regeneration",-1.58143195841031,0.33640263511537,11
"Aging","GO_BP","mitochondrial electron transport, NADH to ubiquinone",-1.58063179272229,0.301755585416937,39
"Aging","GO_BP","stress granule assembly",-1.58021116652529,0.368953174661231,13
"Aging","GO_BP","lipid localization",1.57836712404047,0.258365837635673,65
"Aging","GO_BP","protein complex oligomerization",1.5739990277164,0.225250137610875,54
"Aging","GO_BP","indole-containing compound metabolic process",1.57281227895278,0.34272696828474,5
"Aging","GO_BP","cellular response to cadmium ion",1.57142699369295,0.189989166233775,3
"Aging","GO_BP","heart contraction",-1.57138943896702,0.217269371527631,56
"Aging","GO_BP","pigment biosynthetic process",1.56802610620721,0.413256407750956,10
"Aging","GO_BP","aggrephagy",-1.56775465653179,0.35809931395409,6
"Aging","GO_BP","amine metabolic process",1.56490244222773,0.379724114156502,14
"Aging","GO_BP","regulation of protein-containing complex disassembly",-1.56415770870658,0.35809931395409,31
"Aging","GO_BP","organic acid transport",1.56240067376565,0.364465368067385,33
"Aging","GO_BP","terpenoid biosynthetic process",1.56222809026042,0.311043519191957,6
"Aging","GO_BP","regulation of protein catabolic process",-1.56098938918558,0.153067333790225,112
"Aging","GO_BP","positive regulation of sprouting angiogenesis",1.56053473632499,0.304524183849574,4
"Aging","GO_BP","positive regulation of cytoskeleton organization",-1.55802404177608,0.314057493505835,39
"Aging","GO_BP","regulation of phagocytosis",1.5559991546154,0.387962710966703,14
"Aging","GO_BP","positive regulation of protein localization to cell surface",1.55491128498828,0.253384779765085,3
"Aging","GO_BP","production of molecular mediator of immune response",1.55119532377359,0.439670844946049,19
"Aging","GO_BP","negative regulation of phosphorylation",1.55051011481071,0.364465368067385,20
"Aging","GO_BP","cell-substrate junction organization",-1.54723958864602,0.432182536028745,24
"Aging","GO_BP","positive regulation of sodium ion transmembrane transport",-1.54664157141815,0.183484689822096,4
"Aging","GO_BP","modified amino acid catabolic process",1.54635073140818,0.390052000500731,7
"Aging","GO_BP","regulation of innate immune response",1.54546281157172,0.268180950040413,66
"Aging","GO_BP","non-proteinogenic amino acid metabolic process",1.54213077804504,0.4554287476758,15
"Aging","GO_BP","positive regulation of leukocyte activation",1.54161240420513,0.358921734066075,27
"Aging","GO_BP","modified amino acid metabolic process",1.54151976103176,0.33640263511537,50
"Aging","GO_BP","immune response to tumor cell",1.54038135343223,0.379724114156502,9
"Aging","GO_BP","T cell mediated immune response to tumor cell",1.54038135343223,0.379724114156502,9
"Aging","GO_BP","double-strand break repair",1.53975992585942,0.379724114156502,33
"Aging","GO_BP","lamellipodium organization",1.53757526037227,0.423604704213416,18
"Aging","GO_BP","sphingolipid metabolic process",1.53491751887167,0.446482309780036,11
"Aging","GO_BP","inorganic anion transport",-1.53299425130286,0.379724114156502,11
"Aging","GO_BP","cellular oxidant detoxification",1.53230045743401,0.364465368067385,37
"Aging","GO_BP","lipid storage",1.53217153075452,0.428150856872313,8
"Aging","GO_BP","nutrient storage",1.53217153075452,0.428150856872313,8
"Aging","GO_BP","regulation of ER to Golgi vesicle-mediated transport",1.53015805765825,0.365018007805768,6
"Aging","GO_BP","regulation of necroptotic process",-1.53006335056005,0.365018007805768,5
"Aging","GO_BP","myelination in peripheral nervous system",-1.52898478184963,0.126415804571329,3
"Aging","GO_BP","peripheral nervous system axon ensheathment",-1.52898478184963,0.126415804571329,3
"Aging","GO_BP","positive regulation of potassium ion transport",-1.52742657222261,0.379724114156502,6
"Aging","GO_BP","nitric oxide biosynthetic process",1.52654475279785,0.448587852331864,18
"Aging","GO_BP","detection of external stimulus",-1.52563093137895,0.415102428136322,8
"Aging","GO_BP","detection of abiotic stimulus",-1.52563093137895,0.415102428136322,8
"Aging","GO_BP","neural crest cell differentiation",1.52526117925503,0.364936385762664,4
"Aging","GO_BP","positive regulation of lamellipodium organization",1.52511458694116,0.390052000500731,9
"Aging","GO_BP","epithelial cell apoptotic process",-1.52499517035063,0.379724114156502,6
"Aging","GO_BP","regulation of epithelial cell apoptotic process",-1.52499517035063,0.379724114156502,6
"Aging","GO_BP","regulation of ketone metabolic process",1.52410782737881,0.493732060725525,24
"Aging","GO_BP","reactive nitrogen species metabolic process",1.52106782274619,0.379724114156502,20
"Aging","GO_BP","apoptotic cell clearance",1.51890697149466,0.365018007805768,4
"Aging","GO_BP","cellular response to leptin stimulus",1.51714179692178,0.33640263511537,3
"Aging","GO_BP","response to leptin",1.51714179692178,0.33640263511537,3
"Aging","GO_BP","regulation of receptor recycling",1.51624741871516,0.379724114156502,5
"Aging","GO_BP","peptide hormone processing",1.51622450720687,0.379724114156502,5
"Aging","GO_BP","epithelial cell proliferation",1.51598887962161,0.365018007805768,27
"Aging","GO_BP","modulation by symbiont of entry into host",1.51593665317396,0.379724114156502,6
"Aging","GO_BP","regulation of proteasomal protein catabolic process",-1.51481522000786,0.253384779765085,79
"Aging","GO_BP","positive regulation of cold-induced thermogenesis",1.51402269539857,0.493732060725525,15
