"gene","contrast","logFC","P.Value","adj.P.Val","pi_eq2"
"FABP5","Training_Young",-0.229555130937964,0.0734910490335045,0.29536937871592,0.549209827628696
"ANK2","Training_Young",-0.107995600131645,0.431160171417227,0.703102156958116,0.913150960408281
"CAP1","Training_Young",0.058077011905123,0.68031613812026,0.855277824359323,0.97787724788151
"EWSR1","Training_Young",0.0772424649675401,0.524285071666832,0.767442354208692,0.951346449767423
"TAGLN","Training_Young",-0.0564920184188011,0.827385766729896,0.926858088850931,0.989352741169359
"OGDH","Training_Young",0.0674710163774108,0.370415778582268,0.66662154672939,0.93518824813248
"COX6A2","Training_Young",-0.384317021679358,0.104872116934377,0.352716552906105,0.420361546691765
"ALDH6A1","Training_Young",-0.203433072736246,0.202650833343954,0.501143590222342,0.722719371616194
"BDH1","Training_Young",-0.309294529807794,0.0939455524355569,0.336722495328004,0.481189602780136
"COL7A1","Training_Young",0.176515769326624,0.317501393537882,0.632595193570264,0.816676854856566
"RPL18A","Training_Young",-0.154345839391492,0.418061077965269,0.695214517650096,0.87405734992507
"CACNB1","Training_Young",-0.0523234247838822,0.530846334230129,0.769342052808462,0.967407448474147
"MAP2K1","Training_Young",0.0924945096723206,0.204029387629025,0.502778162715369,0.863277391337878
"FKBP4","Training_Young",0.11774912751801,0.257274383389295,0.566745166177605,0.852265106145605
"RPL6","Training_Young",0.180555742655766,0.326549220629194,0.641876082386538,0.817034956081693
"AKAP12","Training_Young",0.228613360531266,0.166554512182881,0.446952666600692,0.663800221912958
"SLC25A11","Training_Young",0.0119165107689305,0.926081999185943,0.968951897605203,0.999085319966866
"CAV1","Training_Young",-0.296516209951424,0.00390283306422947,0.0561141208547307,0.193110157988076
"ACY1","Training_Young",0.241484947598888,0.0337640538051304,0.181979592559959,0.441208562581394
"LMNB2","Training_Young",-0.545590671487442,0.00742234687743744,0.0787968340220884,0.0688949150522662
"UBXN1","Training_Young",-0.0676531905312956,0.461324572258773,0.716948736163425,0.949006033742142
"GBE1","Training_Young",0.411897629451964,0.00110363753474741,0.028290806073647,0.0605267325811356
"EIF4G1","Training_Young",0.00869973040029492,0.878404265387777,0.950286034917708,0.998872730134034
"PRKCQ","Training_Young",0.143806648308615,0.371317741484069,0.667102472307276,0.867214580837492
"GLO1","Training_Young",-0.197017595437064,0.0229480800723121,0.14645637389384,0.475377025484419
"AKR1C1","Training_Young",0.452575766477661,0.00323045332798916,0.0502993547809868,0.074602435572151
"SSBP1","Training_Young",0.242165188045867,0.0119166023980011,0.0982301891788168,0.342066934846054
"YWHAH","Training_Young",0.243659727800534,0.000731701713504697,0.0231610392584564,0.172172780648969
"PLP2","Training_Young",-0.31780216542772,0.379719745911087,0.67539906613921,0.735110267091278
"UBE3A","Training_Young",0.0512642702745367,0.679598923729407,0.855277824359323,0.980393800131635
"SRSF11","Training_Young",-0.287385108391504,0.193711999181999,0.486843022154769,0.623935074485092
"EEF1A2","Training_Young",0.141427334601286,0.251970533658431,0.561061506091126,0.82287618137652
"CALD1","Training_Young",-0.0892653564717207,0.762780600758585,0.897579414853557,0.976118090991566
"COL14A1","Training_Young",0.319435806603959,0.473673865873942,0.726760924136516,0.787655859297471
"PTPN11","Training_Young",0.0184608843023248,0.873696549417061,0.948556237659908,0.997510475524923
"PSME1","Training_Young",0.373734813831234,3.3072536022583e-05,0.00420567899030732,0.0211577275100006
"CACNG1","Training_Young",-0.303075910857395,0.0784830108658845,0.303814528250625,0.462416290136668
"ZNF33A","Training_Young",-0.172334043876688,0.658386283772905,0.841081765433012,0.930503600310744
"PRDX1","Training_Young",0.0323423387340256,0.739208130584175,0.886880987721425,0.990274530487271
"RPL18","Training_Young",0.116656619013693,0.530627526625485,0.769342052808462,0.928741614718759
"C1QBP","Training_Young",-0.0898828039737296,0.385706364347975,0.677156966548185,0.91793430693164
"CKAP4","Training_Young",0.253108720058002,0.329919158664533,0.643148123860975,0.755274370996384
"DPT","Training_Young",-0.0293927131715357,0.949174349032556,0.981389317101049,0.998467969170758
"KLC1","Training_Young",0.112384579574137,0.522194236886023,0.766790947213031,0.929584077673598
"SRSF1","Training_Young",-0.240179335155144,0.299001860715189,0.609214221452842,0.74828614444375
"ARHGAP1","Training_Young",0.3878538289243,0.00487632832246541,0.0644656737976244,0.126858039160308
"ACTN3","Training_Young",-1.00504822972767,0.0765888332570029,0.302241756093667,0.075601857227804
"PPP3CA","Training_Young",-0.102065823492229,0.253541521305188,0.563962198712704,0.869308207101398
"DHX9","Training_Young",0.111407899049254,0.339211848915994,0.64837525855797,0.886524540551337
"CRYZ","Training_Young",0.0477337595527061,0.653619267834681,0.841081765433012,0.979906775572026
"SLC20A2","Training_Young",-1.04328396921024,0.0196770206481145,0.133422894846247,0.0166002691667505
"PUDP","Training_Young",-0.171613171578311,0.205073744160812,0.504759965135863,0.761929349980958
"CD47","Training_Young",0.0454360470856763,0.71376204511711,0.871776768643907,0.984795482407062
"PPID","Training_Young",-0.276768323355238,0.344271593833406,0.653121742091896,0.74443866022822
"AHNAK","Training_Young",0.13837052689097,0.283771425543866,0.594833830754335,0.840053577212468
"LMOD3","Training_Young",0.437057430842902,0.13817248066123,0.410593585403125,0.421031755700644
"HSPA14","Training_Young",-0.0814163639501366,0.652740891426746,0.841081765433012,0.965865983780328
"SCRN3","Training_Young",-0.226821286257493,0.218197153102498,0.524171903795944,0.708005934390455
"NEXN","Training_Young",-0.0613721036531345,0.78143437921885,0.906343901774687,0.984978131231784
"AP1B1","Training_Young",0.251651664687069,0.0633013325648295,0.269351014273829,0.499313776820335
"BST2","Training_Young",-0.373087346004663,0.00172365028830407,0.0373516794434552,0.0931009580726605
"PMPCA","Training_Young",-0.099180966274325,0.675228458157952,0.852308456772914,0.961799970404617
"ASPH","Training_Young",0.145361583151264,0.460145793584255,0.716879296938917,0.893301266740672
"EFEMP1","Training_Young",-0.497876472485114,0.100934206020466,0.350105117252508,0.319252375504666
"STX4","Training_Young",-0.180258842212679,0.47453817960396,0.727555983608697,0.874268868609685
"GRSF1","Training_Young",0.160336997965771,0.327961423636129,0.641876082386538,0.836312282946659
"AIMP1","Training_Young",0.194389246793616,0.00926765823350803,0.085441305293131,0.402532389656863
"ILF3","Training_Young",0.187958954804877,0.369595862828384,0.665715941444098,0.8293740404479
"TRAP1","Training_Young",0.024580235549184,0.828278100658217,0.926858088850931,0.995379635382909
"ANK3","Training_Young",0.0239196469236092,0.832594525697718,0.92970040074946,0.995627305098922
"HSPB3","Training_Young",0.296032505880188,0.0462061972096082,0.224827376237492,0.402446228891089
"ECH1","Training_Young",0.160792043413352,0.158648241140406,0.439449808235796,0.743766052124678
"STRN3","Training_Young",0.0381224261463231,0.676920652771717,0.853394856551545,0.985234675368554
"COASY","Training_Young",-0.183370192861542,0.160304369364074,0.441624881262495,0.71484301407554
"TRDN","Training_Young",0.044066004682044,0.810201123215288,0.919569525377179,0.990768183601279
"ACACA","Training_Young",0.287087389389399,0.0270658993446049,0.15891765481106,0.354787456580404
"GPS1","Training_Young",0.0706776007299545,0.297563180663165,0.6087443074394,0.91789676729258
"MTAP","Training_Young",-0.276484541739833,0.0951833415877408,0.33796517570512,0.521900714763007
"PRKAA1","Training_Young",0.11658802871758,0.0932819186793733,0.335177082160757,0.758386717133189
"TARDBP","Training_Young",0.139282113625082,0.102115155774898,0.350952368867341,0.727752974581188
"PAK1","Training_Young",0.544458748089546,0.158183872124597,0.439237119162355,0.366418046678587
"AIMP2","Training_Young",0.146924065022709,0.0258814397542549,0.154006254742287,0.584560962186692
"PRDX4","Training_Young",0.0736347125569843,0.603873285155795,0.815304513190492,0.963540576244067
"PAK2","Training_Young",0.18318200428255,0.0594506874097344,0.257130339372967,0.59627637211436
"CBX3","Training_Young",0.0466846572922925,0.821643060789779,0.926858088850931,0.990870762770956
"PSMD2","Training_Young",0.0878035137697815,0.206280559932263,0.506544085254224,0.870576680891572
"MYBPH","Training_Young",1.10652955402938,0.0121411079148495,0.0987645764677907,0.00758883678461348
"SELENBP1","Training_Young",-0.172832055865697,0.11681497237193,0.378927580132403,0.689975786966846
"TRIM28","Training_Young",0.0227505340937064,0.839788905454144,0.933851306579904,0.996035528673048
"G3BP1","Training_Young",-0.131762607523687,0.540184873739285,0.774535200954965,0.922059807783228
"PABPC4","Training_Young",-0.166598923621184,0.387608190876694,0.677156966548185,0.853938723324098
"SGCG","Training_Young",-0.173195187748682,0.0321407830508354,0.175480327202223,0.551352517773254
"EIF3I","Training_Young",0.135343659464549,0.1659709304461,0.446697689881821,0.784217050447242
"CTBP1","Training_Young",-0.112203074271733,0.230219704990423,0.54046949700691,0.848067512620042
"UBE2V1","Training_Young",-0.0471780349426609,0.634271952197236,0.831196785236029,0.978749936671688
"DYNC1I2","Training_Young",0.364190266189762,4.8302054160364e-05,0.00564060654694918,0.0268004621542533
"ILK","Training_Young",0.00486609524312698,0.943319740270499,0.980157238778344,0.999716103713345
"NNT","Training_Young",0.0984737266844924,0.313620648010039,0.629141503238414,0.892090858240353
"SNTA1","Training_Young",-0.0866863593512406,0.454996592760555,0.714587913725779,0.934015258487352
"SNTB2","Training_Young",-0.0272739356628691,0.73300013424583,0.884473470828957,0.991564241758159
"SF3B2","Training_Young",0.0509602609656596,0.687876889465747,0.856678242704008,0.9811140698139
"PDAP1","Training_Young",0.0563552599944472,0.565928667943227,0.795351729791724,0.968426847964992
"TMED1","Training_Young",0.000929838576944064,0.994821320780858,0.997182864446015,0.999995172164184
"FKBP5","Training_Young",-0.164885555513276,0.147609046138103,0.425033171208619,0.729455378991711
"PICALM","Training_Young",0.346845673390671,0.163409902918781,0.445848565712454,0.533493346129661
"MTM1","Training_Young",-0.136224156120711,0.302937766264677,0.614647861668292,0.849860818330839
"SQSTM1","Training_Young",-0.0667453367127138,0.555535612763602,0.788477959506476,0.961525286904764
"MTX1","Training_Young",-0.0504209810396326,0.605231694873193,0.815304513190492,0.974999238071965
"ART3","Training_Young",-0.769667406399471,9.52925514337933e-05,0.00910477014153789,0.00080391981779289
"ASAH1","Training_Young",-0.0790940508228211,0.521165469016472,0.766446763357804,0.949761271451061
"PIN1","Training_Young",0.00914070847904824,0.938401833048208,0.977412310872783,0.999419029747243
"CAMK2B","Training_Young",0.0532136013098174,0.622910544052462,0.824639150741816,0.97512580675623
"CAMK2G","Training_Young",0.019211262591643,0.824984327867831,0.926858088850931,0.996310750170616
"CAMK2D","Training_Young",0.406787607296458,0.00593521614920257,0.0719836099996681,0.124240038560201
"DCTN2","Training_Young",0.216228336147346,0.000299556626385306,0.0149920959205218,0.173027407950139
"NAE1","Training_Young",-0.272014010780055,0.0161726493721616,0.118347416740787,0.325659222848866
"STIM1","Training_Young",0.0876996277972744,0.339613382663765,0.648380863178233,0.909635793400942
"CUL1","Training_Young",0.0767177207216037,0.43718008510594,0.705095391824353,0.938495690344436
"CUL2","Training_Young",0.0593904292563501,0.602076754581424,0.815304513190492,0.970316528733698
"CUL3","Training_Young",0.122918027124818,0.171825855107492,0.454543954743395,0.805338736873508
"CUL4A","Training_Young",-0.0339796899901543,0.631572611082866,0.829210261396743,0.984506176682689
"FHL1","Training_Young",0.186310877375607,0.0405724624847685,0.2040270721124,0.550425271042547
"FHL3","Training_Young",-0.149266913427912,0.25733359414796,0.566745166177605,0.816594837473089
"ITGA7","Training_Young",-0.112089503140023,0.260944946861026,0.571360706564455,0.860203598705327
"AAMP","Training_Young",0.21057563679793,0.398405595019068,0.68266251303517,0.823831270567445
"CACNA1S","Training_Young",-0.103437457082677,0.330753150282452,0.643148123860975,0.89186416530236
"MOGS","Training_Young",-0.288346433736589,0.35123793985392,0.655685745624281,0.739564046995384
"SPTAN1","Training_Young",0.231042240181242,0.0473351264829891,0.228528558793453,0.494209896321704
"AUH","Training_Young",-0.0087605377082518,0.948112313546585,0.981389317101049,0.999533327243718
"DDX39B","Training_Young",-0.106662697979271,0.396571613061895,0.682155098736581,0.906057794234892
"BLMH","Training_Young",-0.406721473832555,0.00628202510690973,0.0746034846029618,0.127186158925187
"SNTB1","Training_Young",-0.158586909997418,0.189427082800035,0.481386053483604,0.768089398381373
"TUBB2A","Training_Young",0.287433060323366,0.00141142805458082,0.032504407547044,0.151606454116783
"IDI1","Training_Young",-0.11701853520287,0.388180930388651,0.677156966548185,0.895177965556498
"PRKG1","Training_Young",-0.0224694415647591,0.871875081356058,0.948556237659908,0.996923975313398
"COX17","Training_Young",-0.0735497514387369,0.617480519850558,0.820963980218768,0.965162396038614
"HNRNPD","Training_Young",-0.126738039113924,0.139803949749629,0.412156945825696,0.779300239175894
"SCARB2","Training_Young",0.29618304735456,0.0217751405229024,0.142147035338947,0.321908329370834
"NID2","Training_Young",-0.566192355810525,0.0616704811810825,0.265040656834879,0.20651473153551
"IL18","Training_Young",0.562138148822186,0.0769057206310385,0.302241756093667,0.236458459319005
"DAG1","Training_Young",-0.13047011226438,0.118186365607273,0.38044064396093,0.756828994323204
"EIF3A","Training_Young",-0.123948479218441,0.103945760550224,0.351276509126319,0.755326454663167
"UBAP2L","Training_Young",-0.121146139627488,0.60291245520269,0.815304513190492,0.940542991024306
"MLEC","Training_Young",-0.0385638642061785,0.658088290837512,0.841081765433012,0.983993739157424
"DPYSL3","Training_Young",-0.0652772672196775,0.652967155911117,0.841081765433012,0.972560467242257
"DCTN1","Training_Young",0.295034955763931,0.000544498904675469,0.0201401080300865,0.108894268625921
"DYNC1H1","Training_Young",0.408929462160128,1.30274831134632e-06,0.000684594237612494,0.00392096600767617
"EIF2B1","Training_Young",0.280961361528949,0.0288375569313682,0.164718871385152,0.369239227330727
"EIF4A2","Training_Young",-0.0474628310438199,0.65110910812506,0.841081765433012,0.979840712305347
"CTTN","Training_Young",0.364532908358608,0.266894942360846,0.577768454008751,0.617848756865905
"ENDOG","Training_Young",0.159475521661403,0.369364455071918,0.665715941444098,0.853138765942656
"FLOT2","Training_Young",-0.0396363902543122,0.750559442643551,0.890712890188601,0.988691305292486
"TRIM25","Training_Young",-0.172121797015961,0.33744796714217,0.64837525855797,0.829457444555049
"FLNC","Training_Young",0.513845600790436,0.00359694945291613,0.053622608156239,0.0554788704055359
"MYBPC2","Training_Young",-0.270557560043873,0.40054234698832,0.68283861587141,0.780716810896563
"GAMT","Training_Young",-0.123842512787551,0.203332061233184,0.502237359238721,0.820968465812443
"CAPRIN1","Training_Young",-0.568691182832399,0.0345329656996286,0.184703037915062,0.147470955663771
"PRPSAP1","Training_Young",0.0457248061205124,0.831888010108178,0.929627111774263,0.991619324076544
"CLINT1","Training_Young",-0.0798897005432977,0.610948396991639,0.816616714397912,0.961399663876984
"GANAB","Training_Young",0.225585120482517,0.00223851772586861,0.0420121808908556,0.252458808746593
"SSPN","Training_Young",-0.099597837082829,0.283173745929541,0.594666469651368,0.881912833703674
"MVP","Training_Young",0.200364213611969,0.569536851073364,0.797604723332751,0.893337003726308
"LASP1","Training_Young",-0.243165212644893,0.337509888858877,0.64837525855797,0.767884120982154
"PTGR1","Training_Young",0.173181561389498,0.455541296095406,0.714587913725779,0.872696638461121
"KPNB1","Training_Young",0.248837545667758,0.000359372552679294,0.0162464487522899,0.138960141564913
"NUMA1","Training_Young",-0.106260508163608,0.311845025990113,0.628473868294552,0.883538913901594
"PSME4","Training_Young",0.41647916119399,0.0337464002156096,0.181979592559959,0.243802078628555
"SLMAP","Training_Young",0.285198491613468,0.0120639596175209,0.0987645764677907,0.283689855538788
"EMC2","Training_Young",-0.00724606522982896,0.96237151882736,0.98583093264051,0.999722117895543
"PSMD6","Training_Young",0.146620162489544,0.189830593136303,0.481386053483604,0.783779564060658
"ABRAXAS2","Training_Young",0.0296243235513529,0.721422903456173,0.876278719331347,0.990373411802662
"SEPTIN2","Training_Young",0.118050895688299,0.121478259170463,0.385191639617681,0.779694076787964
"KARS1","Training_Young",0.0202312641466449,0.740139849900673,0.886919116732971,0.993930580200958
"EIF4H","Training_Young",-0.26400133956253,0.00331079591987032,0.0511100465231712,0.22144140810386
"EEA1","Training_Young",0.291946276916022,0.0213657700992165,0.139931026188218,0.325362539811106
"PDIA6","Training_Young",-0.0713546646520093,0.408112090782635,0.689746693657078,0.938052832132343
"PAFAH1B3","Training_Young",-0.00034489581442898,0.998523896011478,0.999474871150537,0.999999490521928
"PLCL1","Training_Young",-0.0249942102446319,0.934252953200057,0.973624049393416,0.998301636364933
"PDK1","Training_Young",-0.0686728288483245,0.648434201306266,0.840550181206378,0.970689428941222
"PDK2","Training_Young",-0.249660566306797,0.325677330654437,0.6409866564004,0.755722336753479
"PEA15","Training_Young",-0.386634428325543,0.351080328582192,0.655685745624281,0.667173058546109
"PGM5","Training_Young",-0.222329582491998,0.115565486401166,0.377202876421198,0.618926352260047
"PLEC","Training_Young",0.237892040317373,0.095025084538553,0.33796517570512,0.571262688239039
"PPP2R5A","Training_Young",-0.272080062171327,0.134121347001322,0.405061884190775,0.578908033284484
"PPA1","Training_Young",0.0585608988043482,0.524916587588572,0.767832057836589,0.96295997490453
"PTGES3","Training_Young",-0.0771876139375678,0.401970342957406,0.684163288175277,0.932070322826366
"STK38","Training_Young",-0.285822517973379,0.215012217743544,0.519236704598335,0.644470337851357
"NECTIN1","Training_Young",2.54230951223745,0.0308649438769721,0.171635217008982,0.000144462042447185
"NONO","Training_Young",-0.106297419424141,0.25748888377717,0.566745166177605,0.865695475061605
"PTPA","Training_Young",-0.220875156413666,0.235977263561097,0.546884463071033,0.726913272594242
"RABEP1","Training_Young",0.437164821647983,0.00737928309765403,0.0787505432066557,0.116942075019758
"RAB35","Training_Young",0.052846188381805,0.759726497434947,0.895148597314047,0.985582972606558
"TMED2","Training_Young",-0.0249618320870297,0.826966568013852,0.926858088850931,0.995268704309317
"PCBP1","Training_Young",-0.0641690490263365,0.348788833938429,0.65383486130761,0.934644974863496
"PCBP2","Training_Young",-0.0383531134113468,0.587870955755489,0.808709085364592,0.979831160053786
"ELOC","Training_Young",-0.0113545989315398,0.873629688250366,0.948556237659908,0.998467184513679
"ELOB","Training_Young",-0.0413480836169846,0.608260599362975,0.815304513190492,0.979653562810688
"UBE3C","Training_Young",0.650015795742757,0.0273119156962192,0.159471241092924,0.0962951041283203
"DHCR24","Training_Young",-0.576655360441659,0.090283458763327,0.330044922296545,0.249888266051702
"RSU1","Training_Young",-0.131883000217435,0.175784379599695,0.459528320241162,0.795107287873516
"PPP1R7","Training_Young",-0.0968517495526413,0.313972139342101,0.629141503238414,0.893867246606514
"SEC23A","Training_Young",0.204414114406369,0.0206673824617225,0.137477335235888,0.452502072479353
"MAPRE2","Training_Young",-0.0419173304894684,0.619753310943871,0.822425163891424,0.980145090962139
"TGFBI","Training_Young",-0.786325903897312,0.0224261745203191,0.144158467405843,0.0504842710655046
"TSN","Training_Young",-0.259927393453705,0.0220599144909597,0.143117099567893,0.37107120933438
"SF1","Training_Young",-0.314553938891896,0.247000978505853,0.555884429142722,0.644126216574557
"TRIP10","Training_Young",0.113967561798248,0.119358890225514,0.382457907399436,0.784858541862467
"MAPRE1","Training_Young",0.134168243679085,0.323090937619329,0.639488842632608,0.859343837797124
"TSC22D1","Training_Young",0.0334601249825717,0.954483141197337,0.985424146756779,0.998442464312311
"ELAVL1","Training_Young",-0.187812683501321,0.409626172703093,0.690503914762526,0.845671107990108
"MYLK","Training_Young",-0.764142564725137,0.00092533010933129,0.0264310310597,0.00480638078839455
"SPEG","Training_Young",0.128525288226605,0.330451766300878,0.643148123860975,0.867347691780143
"TBCE","Training_Young",0.146491177808725,0.415075620150607,0.694100654819883,0.87914195751254
"UBE2V2","Training_Young",-0.188895145767287,0.00392425107785224,0.0561141208547307,0.351133558166382
"NEDD8","Training_Young",-0.00573779342118641,0.958792264204904,0.985598718336971,0.999758577953348
"ADIRF","Training_Young",NA,NA,NA,NA
"ADIPOQ","Training_Young",0.149054901011723,0.184645735093067,0.474680698231623,0.777399530721823
"RAB11B","Training_Young",0.0251885831177745,0.642854527750973,0.838661370996431,0.988932457452261
"ZYX","Training_Young",0.0299810364772952,0.691508009484504,0.856678242704008,0.989001509490831
"HSPB2","Training_Young",0.347084845409842,0.00656554333576585,0.0758284180867023,0.174746195280573
"ETFDH","Training_Young",0.0878276977573442,0.417062962141008,0.695214517650096,0.926068651278653
"SEPTIN7","Training_Young",0.179698819908044,0.0663052072351864,0.275536290266952,0.614092086682722
"ADRM1","Training_Young",-0.024846919985773,0.829482523682175,0.927432055734007,0.995365560164194
"DDB1","Training_Young",0.163100307659306,0.0039085513107729,0.0561141208547307,0.404815412521573
"CDC37","Training_Young",-0.0354787966457764,0.596510105075583,0.812288361186491,0.981836537700635
"DPYSL2","Training_Young",0.0683307240355191,0.38043410766357,0.67539906613921,0.936095571518433
"SYPL1","Training_Young",-0.360586430541154,0.00215711685323404,0.0415987121605318,0.109302733710311
"RBBP7","Training_Young",-0.215929053957641,0.429286697886292,0.702201973015108,0.833104538343099
"SGCB","Training_Young",-0.108660583905532,0.146657039567791,0.425033171208619,0.811726992428093
"SGCA","Training_Young",-0.117641097444615,0.147825529621113,0.425074231550725,0.798598358901973
"FXN","Training_Young",-0.146208122949908,0.216777423757116,0.521954346778302,0.799686677141199
"FSCN1","Training_Young",0.706915668807515,0.00016670809022645,0.0130967330634395,0.00213423371891966
"DECR1","Training_Young",0.0793320928775145,0.449772956069026,0.711379047146043,0.938579869520012
"NDUFA5","Training_Young",-0.288830775067357,0.0118662587078173,0.0982002984402836,0.277844987312623
"CLPP","Training_Young",0.169818898034475,0.38557048076903,0.677156966548185,0.850574971935867
"TST","Training_Young",-0.0230220813195103,0.841466503480971,0.934863948370508,0.996034065085755
"KYAT1","Training_Young",-0.371577936613512,0.0248994011699868,0.152146922265442,0.253547411803077
"GUK1","Training_Young",-0.236238609826918,0.446576097479147,0.710060873304872,0.826593133973994
"HAGH","Training_Young",-0.224072639015191,0.00656279069549136,0.0758284180867023,0.32424200143244
"NDUFA9","Training_Young",-0.340730297097295,0.00746174365805073,0.0788170109006163,0.18845699071344
"PHKG1","Training_Young",0.163822219744585,0.0276716556199074,0.160679061085761,0.555610876807795
"PPP1R3A","Training_Young",0.0561046669035186,0.578945373828918,0.804324637004882,0.969801521059274
"HADH","Training_Young",-0.151303523761701,0.0593138143750607,0.257130339372967,0.652190033121745
"UGP2","Training_Young",0.139154253887156,0.0866267699935996,0.321145450664103,0.711491594255214
"TXNRD1","Training_Young",-0.0810412219055081,0.272249951544423,0.584695794742557,0.899930769462037
"IMMT","Training_Young",-0.116693465747655,0.127461493217417,0.394758748088918,0.7863277006538
"IAH1","Training_Young",0.0234237473260386,0.792795730969229,0.91112992154036,0.994576010824067
"KLHL40","Training_Young",0.386862277532746,0.103649745497817,0.351225083019429,0.41606433267493
"TKFC","Training_Young",-0.0426427680708095,0.859720647272429,0.94317995854209,0.993575367420108
"TIMM50","Training_Young",0.104311106934837,0.335295611048118,0.647786189727155,0.892271159417181
"NADK2","Training_Young",0.18485729834692,0.239181727340928,0.552514484920146,0.767632469192027
"FAM98B","Training_Young",-0.204327410843071,0.0549388764140485,0.247814416786116,0.552742548649961
"HIKESHI","Training_Young",0.0240807413303443,0.789630036572369,0.909311429573576,0.994328495662537
"PDLIM3","Training_Young",0.159720436437905,0.228308659305049,0.53800986755517,0.78984689491631
"HSD17B12","Training_Young",0.114768008935865,0.403137764530685,0.685595130294093,0.90098732588902
"AGK","Training_Young",0.08742824213342,0.592284400969106,0.810717506788571,0.955240491793004
"LACTB2","Training_Young",0.0688004531160331,0.57853227432902,0.804324637004882,0.963048215004315
"DCAF6","Training_Young",-0.0371276974064507,0.651414643582081,0.841081765433012,0.984212685213391
"CAVIN4","Training_Young",0.0484189008324982,0.663320047454646,0.842985936970778,0.980320376039761
"FLG2","Training_Young",-0.176719923770214,0.659757009959549,0.841350576493017,0.92914085470428
"RABL3","Training_Young",0.0490591674173917,0.719465471887929,0.875181015231858,0.983977182142057
"COQ5","Training_Young",0.029335840422231,0.8192299998717,0.925301725807569,0.99416778867593
"NOMO2","Training_Young",-0.26626027647141,0.0291498778263668,0.166051607563748,0.390115991933346
"PITRM1","Training_Young",0.0117749063236197,0.949080248719884,0.981389317101049,0.999384810064081
"WDR44","Training_Young",-0.0829161871001638,0.757049130135422,0.893496502832485,0.977186432159544
"COA6","Training_Young",-0.198729293883659,0.113065365150391,0.371930199602696,0.648438597539558
"TOR1AIP1","Training_Young",-0.618379203586191,0.00558841565255936,0.070340417375328,0.0404548113817959
"GNAS","Training_Young",-0.481424194198414,1.82978984814199e-05,0.00341349686670065,0.0052384803828568
"TTC38","Training_Young",0.233486241153685,0.562349994172424,0.793328649496937,0.874238650411611
"C6orf136","Training_Young",-0.12510597733295,0.68973781324109,0.856678242704008,0.954593358863786
"HP1BP3","Training_Young",0.0624435865435018,0.752263812180353,0.890849877860902,0.982381352310577
"IBA57","Training_Young",-0.186500131832151,0.338227071602947,0.64837525855797,0.816953425455246
"UBR4","Training_Young",0.104553151016109,0.437320174034215,0.705095391824353,0.917158630532516
"DCAF8","Training_Young",0.0493042012653753,0.690690299795127,0.856678242704008,0.981919747526737
"DDI2","Training_Young",-0.311393580957098,0.251651571204297,0.560995690878138,0.650748021155665
"MICOS10","Training_Young",-0.309347206182235,0.122833818190854,0.385944223971861,0.522736773166473
"LYRM7","Training_Young",-0.207028179829688,0.126083564051441,0.393196488624634,0.651344816602982
"OBSCN","Training_Young",0.369312094699037,0.0193437806061415,0.132445038547588,0.232915826544772
"MYOM3","Training_Young",-0.191210891178862,0.482869698585798,0.733375799441726,0.870051266544222
"PDE4DIP","Training_Young",0.176163169452209,0.46740536816365,0.723321990664204,0.874605480852442
"BROX","Training_Young",-0.355524192684324,0.066767694771891,0.275728279784901,0.3820365477242
"LYPLAL1","Training_Young",-0.455425135853016,0.188032926459894,0.479666518712011,0.467162396547826
"SYPL2","Training_Young",-0.344078953391886,0.00595868132252248,0.0719836099996681,0.171583686871678
"ECPAS","Training_Young",0.170926301882975,0.00917835904092525,0.084990796052973,0.448521186812479
"MICOS13","Training_Young",0.0133641607160477,0.928437251306957,0.969967744655678,0.9990081700966
"RNF123","Training_Young",-0.011079516715828,0.903517480402853,0.957713427082874,0.998876505802122
"TMEM198","Training_Young",0.136224494206328,0.439131606973604,0.705095391824353,0.893948795144027
"CRYBG3","Training_Young",0.189890660309285,0.64421666492206,0.839518555279708,0.919892232811282
"NXN","Training_Young",0.0293427647143503,0.77832450218745,0.904388116969607,0.992673330432784
"PTRHD1","Training_Young",0.00514355466490812,0.962059995739714,0.98583093264051,0.999801074991039
"ABLIM2","Training_Young",-0.283564347286237,0.275741489279406,0.588565195477252,0.69397903065776
"LAMTOR1","Training_Young",0.390796664420334,0.00607357909648953,0.0725378594364829,0.136074760627667
"DHRS7B","Training_Young",0.0611407217501245,0.651280966693763,0.841081765433012,0.974122702002813
"TWF2","Training_Young",-0.116521730107785,0.420636777420879,0.695646307818288,0.904017881891209
"ETFRF1","Training_Young",-0.0715300271843233,0.692263437170915,0.856678242704008,0.974035102796868
"RAB12","Training_Young",-0.0393723082949364,0.743844031630676,0.888386451413456,0.988416405406083
"DENND5A","Training_Young",-0.294035284727656,0.0861793542385666,0.32061770373357,0.486374712648351
"RCSD1","Training_Young",-0.0118906252738142,0.907696633104099,0.958301518224418,0.998849114450736
"SLC25A24","Training_Young",0.112663290357322,0.214432422648766,0.519236704598335,0.840738590029873
"HIBCH","Training_Young",0.126693092277531,0.439931248414121,0.705095391824353,0.901196131862812
"CAVIN1","Training_Young",0.171139261517435,0.0393928962097402,0.200419450550553,0.574937794532019
"MRPL54","Training_Young",-0.233878287006647,0.390156577779817,0.678292473335045,0.802416151639896
"LPCAT3","Training_Young",-0.23716747418284,0.282270464405884,0.594666469651368,0.740825135958804
