"contrast","database","pathway","NES","padj","size"
"PHEvPHE_MITO","GO_BP","interferon-alpha production",-1.78477780370188,0.0746800604251925,11
"PHEvPHE_MITO","GO_BP","positive regulation of interferon-alpha production",-1.78477780370188,0.0746800604251925,11
"PHEvPHE_MITO","GO_BP","ribose phosphate metabolic process",1.77944928505026,0.00334991763847099,152
"PHEvPHE_MITO","GO_BP","lactation",1.77793087069229,0.0691144137772118,31
"PHEvPHE_MITO","GO_BP","negative regulation of supramolecular fiber organization",-1.77619316581941,0.00825443902879163,88
"PHEvPHE_MITO","GO_BP","endothelial cell chemotaxis",-1.77289136702662,0.134400875059195,12
"PHEvPHE_MITO","GO_BP","glial cell activation",-1.77000441573024,0.135146374282197,12
"PHEvPHE_MITO","GO_BP","cellular response to toxic substance",1.7692726550919,0.0618703900928405,64
"PHEvPHE_MITO","GO_BP","negative regulation of microtubule depolymerization",-1.76296868755981,0.131317047940366,18
"PHEvPHE_MITO","GO_BP","production of molecular mediator involved in inflammatory response",1.75528144537222,0.0653552836476257,28
"PHEvPHE_MITO","GO_BP","glycosaminoglycan biosynthetic process",1.75407155193998,0.107401253519005,10
"PHEvPHE_MITO","GO_BP","meiotic nuclear division",1.75367454027802,0.0855633419909931,35
"PHEvPHE_MITO","GO_BP","behavioral fear response",1.75239434962989,0.107401253519005,10
"PHEvPHE_MITO","GO_BP","fear response",1.75239434962989,0.107401253519005,10
"PHEvPHE_MITO","GO_BP","single fertilization",1.74314804183639,0.101282031235811,37
"PHEvPHE_MITO","GO_BP","triglyceride catabolic process",-1.74301646066767,0.0697894944494907,6
"PHEvPHE_MITO","GO_BP","regulation of keratinocyte proliferation",-1.7374514221879,0.13882999749016,9
"PHEvPHE_MITO","GO_BP","keratinocyte proliferation",-1.73659286793031,0.131317047940366,13
"PHEvPHE_MITO","GO_BP","cell surface toll-like receptor signaling pathway",-1.7353517564584,0.163977805011942,21
"PHEvPHE_MITO","GO_BP","positive regulation of leukocyte adhesion to vascular endothelial cell",-1.73380620736506,0.0697894944494907,7
"PHEvPHE_MITO","GO_BP","pyridine-containing compound catabolic process",1.73330130877066,0.0921793296980517,44
"PHEvPHE_MITO","GO_BP","lipid modification",1.73027797733399,0.0653552836476257,73
"PHEvPHE_MITO","GO_BP","protein N-linked glycosylation",1.72948500992223,0.135146374282197,32
"PHEvPHE_MITO","GO_BP","cell differentiation in hindbrain",-1.72926218158114,0.112454286943348,8
"PHEvPHE_MITO","GO_BP","carbohydrate derivative catabolic process",1.7255009408616,0.0386550525323575,97
"PHEvPHE_MITO","GO_BP","nucleotide catabolic process",1.72493818806895,0.0520313582762986,61
"PHEvPHE_MITO","GO_BP","metabolic compound salvage",1.71543940396387,0.122497920016131,23
"PHEvPHE_MITO","GO_BP","cellular component assembly involved in morphogenesis",-1.71160367035832,0.0797762834150316,48
"PHEvPHE_MITO","GO_BP","cell surface pattern recognition receptor signaling pathway",-1.71119423751948,0.171667224609395,22
"PHEvPHE_MITO","GO_BP","microglial cell activation",-1.70606104634865,0.134400875059195,8
"PHEvPHE_MITO","GO_BP","leukocyte activation involved in inflammatory response",-1.70606104634865,0.134400875059195,8
"PHEvPHE_MITO","GO_BP","astrocyte activation",-1.70340783496579,0.136001175228544,8
"PHEvPHE_MITO","GO_BP","negative regulation of cytoskeleton organization",-1.70146289381448,0.0500334801978212,82
"PHEvPHE_MITO","GO_BP","olefinic compound metabolic process",1.69872569374475,0.163977805011942,29
"PHEvPHE_MITO","GO_BP","collagen-activated signaling pathway",-1.69620104551858,0.143136723374769,8
"PHEvPHE_MITO","GO_BP","relaxation of smooth muscle",-1.69584043632068,0.066528595573854,5
"PHEvPHE_MITO","GO_BP","regulation of necroptotic process",-1.69486961494707,0.156365353989006,13
"PHEvPHE_MITO","GO_BP","phagocytosis, recognition",1.69374519093549,0.0966953333589519,5
"PHEvPHE_MITO","GO_BP","regulation of lipid catabolic process",-1.69367322447479,0.182848871642057,16
"PHEvPHE_MITO","GO_BP","proteinogenic amino acid biosynthetic process",1.69333252726459,0.0924422099965605,28
"PHEvPHE_MITO","GO_BP","necroptotic process",-1.69198250583903,0.146666511609503,17
"PHEvPHE_MITO","GO_BP","respiratory burst",1.69047762292888,0.171667224609395,7
"PHEvPHE_MITO","GO_BP","carbohydrate biosynthetic process",1.68617231053501,0.0592116650682956,71
"PHEvPHE_MITO","GO_BP","extracellular matrix assembly",-1.68518848193212,0.176458089865433,18
"PHEvPHE_MITO","GO_BP","glycoside metabolic process",1.68375922340179,0.172827390619871,7
"PHEvPHE_MITO","GO_BP","trabecula morphogenesis",-1.68108928742503,0.172827390619871,15
"PHEvPHE_MITO","GO_BP","regulation of calcium-mediated signaling",-1.68031653258879,0.141078850208554,27
"PHEvPHE_MITO","GO_BP","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",-1.67853351779315,0.19586870487845,23
"PHEvPHE_MITO","GO_BP","glycolytic process",1.67818858059599,0.12120011632469,43
"PHEvPHE_MITO","GO_BP","positive regulation of neutrophil chemotaxis",1.67744857058864,0.134400875059195,6
"PHEvPHE_MITO","GO_BP","regulation of mitophagy",1.67159882821716,0.176458089865433,22
"PHEvPHE_MITO","GO_BP","endothelial cell apoptotic process",-1.66997275260802,0.19586870487845,14
"PHEvPHE_MITO","GO_BP","regulation of endothelial cell apoptotic process",-1.66997275260802,0.19586870487845,14
"PHEvPHE_MITO","GO_BP","detoxification",1.66802574022867,0.0855633419909931,60
"PHEvPHE_MITO","GO_BP","diol biosynthetic process",1.66689032645698,0.172827390619871,10
"PHEvPHE_MITO","GO_BP","peptide catabolic process",1.66517365440867,0.19586870487845,12
"PHEvPHE_MITO","GO_BP","negative regulation of angiogenesis",-1.66208035984216,0.142750100238617,33
"PHEvPHE_MITO","GO_BP","regulation of isotype switching",-1.66174680211492,0.14714971996736,6
"PHEvPHE_MITO","GO_BP","intracellular mRNA localization",-1.66022463394891,0.1769877012186,13
"PHEvPHE_MITO","GO_BP","regulation of telomere capping",-1.65794797856872,0.142091838522294,7
"PHEvPHE_MITO","GO_BP","myofibril assembly",-1.65387316737656,0.157326591552854,34
"PHEvPHE_MITO","GO_BP","cellular response to interleukin-4",1.65320963033046,0.176458089865433,13
"PHEvPHE_MITO","GO_BP","aldehyde metabolic process",1.65156492655306,0.112454286943348,28
"PHEvPHE_MITO","GO_BP","sulfur compound metabolic process",1.65152503393615,0.0500792630861078,121
"PHEvPHE_MITO","GO_BP","nucleotide-sugar metabolic process",1.64498145252098,0.134400875059195,27
"PHEvPHE_MITO","GO_BP","protein localization to cytoskeleton",-1.64430882017808,0.130572847388725,28
"PHEvPHE_MITO","GO_BP","L-amino acid biosynthetic process",1.6434710268017,0.142091838522294,26
"PHEvPHE_MITO","GO_BP","positive regulation of heart contraction",-1.64339883744341,0.222927624430022,12
"PHEvPHE_MITO","GO_BP","spermatid nucleus differentiation",-1.64281679435349,0.2011428151444,8
"PHEvPHE_MITO","GO_BP","lipid catabolic process",1.63930317650703,0.0480405298631439,120
"PHEvPHE_MITO","GO_BP","midbrain development",1.63534985601213,0.179146480763971,8
"PHEvPHE_MITO","GO_BP","inner ear development",-1.63402380722628,0.136925999327813,54
"PHEvPHE_MITO","GO_BP","motor neuron axon guidance",1.63316151643909,0.201821835604794,10
"PHEvPHE_MITO","GO_BP","positive regulation of cytoplasmic translation",-1.63307707366798,0.212771499549424,15
"PHEvPHE_MITO","GO_BP","cell recognition",1.62619124882217,0.167628285645852,41
"PHEvPHE_MITO","GO_BP","actin filament organization",-1.62303216236469,0.00865360463230936,221
"PHEvPHE_MITO","GO_BP","establishment of epithelial cell apical/basal polarity",-1.62228430687094,0.217985179286085,8
"PHEvPHE_MITO","GO_BP","type II interferon-mediated signaling pathway",-1.62209130155133,0.12939544403074,5
"PHEvPHE_MITO","GO_BP","acute-phase response",1.62204964237299,0.221860048350676,7
"PHEvPHE_MITO","GO_BP","alcohol metabolic process",1.62096401131569,0.0556064613966513,113
"PHEvPHE_MITO","GO_BP","establishment of monopolar cell polarity",-1.61996531677424,0.210890217451569,13
"PHEvPHE_MITO","GO_BP","myofibroblast differentiation",-1.61870759325877,0.122497920016131,4
"PHEvPHE_MITO","GO_BP","regulation of triglyceride catabolic process",-1.61792496825187,0.122497920016131,4
"PHEvPHE_MITO","GO_BP","apoptotic cell clearance",1.61388092540642,0.245010476632448,12
"PHEvPHE_MITO","GO_BP","regulation of B cell receptor signaling pathway",-1.61282977887117,0.129543461789551,4
"PHEvPHE_MITO","GO_BP","positive regulation of meiotic cell cycle",1.60343899694696,0.19586870487845,11
"PHEvPHE_MITO","GO_BP","cartilage condensation",-1.60134218512064,0.201821835604794,6
"PHEvPHE_MITO","GO_BP","protein-containing complex localization",-1.60044132961815,0.122497920016131,60
"PHEvPHE_MITO","GO_BP","negative regulation of regulated secretory pathway",1.59968993752639,0.19586870487845,11
"PHEvPHE_MITO","GO_BP","secondary palate development",-1.5963910364776,0.19646182940062,7
"PHEvPHE_MITO","GO_BP","calcium ion import across plasma membrane",-1.59526452074512,0.142091838522294,4
"PHEvPHE_MITO","GO_BP","regulation of proton transport",1.59526442913796,0.211228472973784,6
"PHEvPHE_MITO","GO_BP","cellular response to vitamin",-1.59171981287719,0.273121738288121,16
"PHEvPHE_MITO","GO_BP","cellular response to hepatocyte growth factor stimulus",-1.58939585877412,0.277716579313746,9
"PHEvPHE_MITO","GO_BP","mesenchyme development",-1.58516465820419,0.110277877904668,79
"PHEvPHE_MITO","GO_BP","muscle contraction",-1.58512639507457,0.0653552836476257,107
"PHEvPHE_MITO","GO_BP","membrane protein proteolysis",1.58493994188153,0.201821835604794,19
"PHEvPHE_MITO","GO_BP","regulation of vascular permeability",-1.58471281600696,0.255656178768053,14
"PHEvPHE_MITO","GO_BP","intraciliary transport",-1.58401497499623,0.23602465611238,11
"PHEvPHE_MITO","GO_BP","regulation of mitochondrial membrane permeability",1.58300764933556,0.208185071706418,23
"PHEvPHE_MITO","GO_BP","positive regulation of immunoglobulin mediated immune response",-1.58128330987022,0.160987716182919,4
"PHEvPHE_MITO","GO_BP","quaternary ammonium group transport",1.58109327156053,0.134400875059195,3
"PHEvPHE_MITO","GO_BP","negative regulation of canonical Wnt signaling pathway",-1.5809313518743,0.173125085408094,35
"PHEvPHE_MITO","GO_BP","cellular response to peptide",1.57934881071748,0.245522223717942,8
"PHEvPHE_MITO","GO_BP","estrogen metabolic process",1.57927226708306,0.245522223717942,8
"PHEvPHE_MITO","GO_BP","positive regulation of fibroblast migration",-1.57808249324444,0.250118713681055,13
"PHEvPHE_MITO","GO_BP","apoptotic mitochondrial changes",1.57797474197906,0.167628285645852,53
"PHEvPHE_MITO","GO_BP","neuroblast division",-1.57508695148633,0.177791045848686,5
"PHEvPHE_MITO","GO_BP","RNA catabolic process",-1.57466135618995,0.0369741117979463,159
"PHEvPHE_MITO","GO_BP","retinol metabolic process",1.57461871805126,0.290620898586478,7
"PHEvPHE_MITO","GO_BP","MyD88-dependent toll-like receptor signaling pathway",-1.57335654308269,0.177791045848686,5
"PHEvPHE_MITO","GO_BP","megakaryocyte development",-1.57121920783388,0.22540530900884,7
"PHEvPHE_MITO","GO_BP","regulation of stem cell population maintenance",-1.57081642560441,0.29028128463493,9
"PHEvPHE_MITO","GO_BP","mitophagy",1.57035454272805,0.159314909631785,49
"PHEvPHE_MITO","GO_BP","regulation of macrophage differentiation",-1.5696600113829,0.185309494678135,5
"PHEvPHE_MITO","GO_BP","face morphogenesis",-1.56942437444144,0.249954599550004,11
"PHEvPHE_MITO","GO_BP","regulation of stem cell proliferation",-1.56775266751436,0.312871792960766,12
"PHEvPHE_MITO","GO_BP","cholesterol import",-1.56307583838311,0.256701679017716,6
"PHEvPHE_MITO","GO_BP","positive regulation of mitochondrial fission",1.56233544984673,0.30279319453434,10
"PHEvPHE_MITO","GO_BP","RNA-templated DNA biosynthetic process",1.56137769405083,0.162037744751777,28
"PHEvPHE_MITO","GO_BP","homophilic cell-cell adhesion",-1.56067769483196,0.331294261892572,21
"PHEvPHE_MITO","GO_BP","positive regulation of peptidyl-threonine phosphorylation",1.55950812613667,0.198999026645914,4
"PHEvPHE_MITO","GO_BP","cerebellar Purkinje cell differentiation",-1.55716681686411,0.195575084470425,5
"PHEvPHE_MITO","GO_BP","endothelial cell differentiation",-1.55698621533519,0.195575084470425,39
"PHEvPHE_MITO","GO_BP","positive regulation of Rho protein signal transduction",-1.55637452856281,0.27577600338037,10
"PHEvPHE_MITO","GO_BP","endothelium development",-1.55512265900058,0.163977805011942,49
"PHEvPHE_MITO","GO_BP","positive regulation of protein processing",1.55231620963848,0.427449740221886,14
"PHEvPHE_MITO","GO_BP","energy homeostasis",1.55175218656507,0.231922161013465,19
"PHEvPHE_MITO","GO_BP","detection of mechanical stimulus involved in sensory perception of sound",-1.54932445339377,0.19586870487845,4
"PHEvPHE_MITO","GO_BP","nucleosome assembly",-1.54914693721273,0.34438951661124,23
"PHEvPHE_MITO","GO_BP","regulation of respiratory burst",1.54756874571129,0.185309494678135,3
"PHEvPHE_MITO","GO_BP","sleep",-1.54741142285142,0.129543461789551,3
"PHEvPHE_MITO","GO_BP","mitochondrial calcium ion transmembrane transport",1.54687626981619,0.434438277194682,14
"PHEvPHE_MITO","GO_BP","cardioblast differentiation",-1.54312823111723,0.19586870487845,4
"PHEvPHE_MITO","GO_BP","regulation of microtubule polymerization",-1.54232094210053,0.258943480737524,38
"PHEvPHE_MITO","GO_BP","protein homotetramerization",1.54133219117103,0.24299339039099,26
"PHEvPHE_MITO","GO_BP","regulation of membrane permeability",1.54080780559498,0.182495968621419,28
"PHEvPHE_MITO","GO_BP","negative regulation of synapse organization",-1.54076460094928,0.277716579313746,7
"PHEvPHE_MITO","GO_BP","PERK-mediated unfolded protein response",1.53974920518303,0.439064162484753,14
"PHEvPHE_MITO","GO_BP","regulation of systemic arterial blood pressure by circulatory renin-angiotensin",1.53926093221404,0.291508654709777,6
"PHEvPHE_MITO","GO_BP","leukocyte adhesion to vascular endothelial cell",-1.53890975969682,0.277716579313746,11
"PHEvPHE_MITO","GO_BP","positive regulation of macrophage activation",1.53780353958086,0.291508654709777,6
"PHEvPHE_MITO","GO_BP","phagocytosis, engulfment",1.53601747855401,0.443170113340125,14
"PHEvPHE_MITO","GO_BP","reactive oxygen species metabolic process",1.53593425177951,0.160987716182919,88
"PHEvPHE_MITO","GO_BP","fibroblast activation",-1.53549922362689,0.282649846245941,11
"PHEvPHE_MITO","GO_BP","mitochondrion organization",1.53354988716314,0.0556064613966513,199
"PHEvPHE_MITO","GO_BP","positive regulation of ruffle assembly",1.53183543614051,0.307384319486278,8
"PHEvPHE_MITO","GO_BP","response to exogenous dsRNA",-1.53128646917436,0.356701414148005,15
"PHEvPHE_MITO","GO_BP","embryonic skeletal system development",-1.52925298438185,0.366908535582991,23
"PHEvPHE_MITO","GO_BP","microtubule polymerization or depolymerization",-1.52899990075059,0.167628285645852,69
"PHEvPHE_MITO","GO_BP","mammary gland alveolus development",1.52707022600043,0.215879123623776,3
"PHEvPHE_MITO","GO_BP","cellular response to catecholamine stimulus",-1.52675552745106,0.408365674122954,21
"PHEvPHE_MITO","GO_BP","polarized epithelial cell differentiation",-1.52340319534192,0.319769615505243,10
"PHEvPHE_MITO","GO_BP","ceramide biosynthetic process",1.52248447243114,0.337692935577665,21
"PHEvPHE_MITO","GO_BP","spliceosomal complex assembly",-1.51569615505477,0.242095978552652,33
"PHEvPHE_MITO","GO_BP","nucleic acid catabolic process",-1.51560479364154,0.0624121749362399,170
"PHEvPHE_MITO","GO_BP","positive regulation of mitotic cell cycle",-1.51527188736356,0.176458089865433,62
"PHEvPHE_MITO","GO_BP","positive regulation of carbohydrate metabolic process",1.51468945537277,0.198999026645914,28
"PHEvPHE_MITO","GO_BP","B cell activation involved in immune response",-1.51296128771529,0.264665764590058,19
"PHEvPHE_MITO","GO_BP","ketone metabolic process",1.50904974645145,0.195575084470425,70
"PHEvPHE_MITO","GO_BP","ruffle assembly",1.50822274127655,0.285875444104454,24
"PHEvPHE_MITO","GO_BP","negative regulation of cellular response to growth factor stimulus",-1.50724755182642,0.222450481505197,28
"PHEvPHE_MITO","GO_BP","positive regulation of SMAD protein signal transduction",-1.50534243015265,0.460008956560681,11
"PHEvPHE_MITO","GO_BP","cellular response to glucose starvation",-1.50466042612016,0.449672362575217,22
"PHEvPHE_MITO","GO_BP","mitochondrial DNA replication",-1.5035846854652,0.363698727926291,6
"PHEvPHE_MITO","GO_BP","macromolecule depalmitoylation",1.50339398412537,0.466710636239722,8
"PHEvPHE_MITO","GO_BP","regulation of hair cycle",-1.50263442683626,0.466710636239722,5
"PHEvPHE_MITO","GO_BP","regulation of body fluid levels",1.50069359349544,0.167805547586859,99
"PHEvPHE_MITO","GO_BP","regulation of cytokine production involved in inflammatory response",1.49752629554878,0.444166167959845,16
"PHEvPHE_MITO","GO_BP","visual perception",-1.49691589924457,0.439064162484753,19
"PHEvPHE_MITO","GO_BP","negative regulation of cell maturation",-1.49640515681312,0.226007538244339,3
"PHEvPHE_MITO","GO_BP","cellular response to copper ion",1.49466517751471,0.439064162484753,6
"PHEvPHE_MITO","GO_BP","body fluid secretion",1.49375280470316,0.250118713681055,48
"PHEvPHE_MITO","GO_BP","positive regulation of cardiocyte differentiation",-1.49253379017447,0.256701679017716,4
"PHEvPHE_MITO","GO_BP","positive regulation of lymphocyte apoptotic process",-1.49246866439969,0.256701679017716,4
"PHEvPHE_MITO","GO_BP","response to selenium ion",1.4923657477966,0.473809197878786,9
"PHEvPHE_MITO","GO_BP","positive regulation of fatty acid biosynthetic process",1.49234105124866,0.475422159887798,8
"PHEvPHE_MITO","GO_BP","protein insertion into membrane",1.4902742913867,0.250118713681055,42
"PHEvPHE_MITO","GO_BP","carbohydrate phosphorylation",1.48804287807671,0.475503522341831,10
"PHEvPHE_MITO","GO_BP","cellular response to interleukin-1",-1.48614971252082,0.314586174095977,36
"PHEvPHE_MITO","GO_BP","aggrephagy",-1.48517432563063,0.473809197878786,11
"PHEvPHE_MITO","GO_BP","positive regulation of ATP metabolic process",1.48506445855188,0.459273095801125,13
"PHEvPHE_MITO","GO_BP","regulation of amyloid fibril formation",-1.48411502686152,0.473809197878786,11
"PHEvPHE_MITO","GO_BP","regulation of microglial cell activation",-1.48135189188404,0.277716579313746,4
"PHEvPHE_MITO","GO_BP","regulation of B cell activation",-1.48104205711145,0.457822017530828,20
"PHEvPHE_MITO","GO_BP","negative regulation of multicellular organism growth",-1.48091328110758,0.261894675784544,3
"PHEvPHE_MITO","GO_BP","regulation of reactive oxygen species metabolic process",1.48071365959018,0.269622540664178,56
"PHEvPHE_MITO","GO_BP","renal filtration cell differentiation",-1.48062582491004,0.457822017530828,7
"PHEvPHE_MITO","GO_BP","podocyte differentiation",-1.48062582491004,0.457822017530828,7
"PHEvPHE_MITO","GO_BP","inflammatory response to antigenic stimulus",-1.48023049520519,0.431501588664896,17
"PHEvPHE_MITO","GO_BP","negative regulation of low-density lipoprotein particle clearance",-1.47955804340146,0.282649846245941,4
"PHEvPHE_MITO","GO_BP","regulation of T cell differentiation in thymus",-1.47917850724616,0.282649846245941,4
"PHEvPHE_MITO","GO_BP","purine ribonucleotide transport",1.47913820433642,0.497170641044788,9
"PHEvPHE_MITO","GO_BP","response to hydroperoxide",-1.47912427055354,0.457822017530828,7
"PHEvPHE_MITO","GO_BP","pseudopodium organization",-1.47842559660356,0.470397548763835,8
"PHEvPHE_MITO","GO_BP","regulation of hair follicle development",-1.47682133167639,0.288668203135809,4
"PHEvPHE_MITO","GO_BP","positive regulation of calcium ion import",1.47679582969478,0.473809197878786,5
"PHEvPHE_MITO","GO_BP","positive regulation of synaptic transmission, GABAergic",-1.47664715903199,0.270347935849965,3
"PHEvPHE_MITO","GO_BP","N-glycan processing",1.47661370962359,0.532579185520362,7
"PHEvPHE_MITO","GO_BP","negative regulation of D-glucose transmembrane transport",-1.47595881564155,0.481464437285882,11
"PHEvPHE_MITO","GO_BP","regulation of coagulation",1.47448311384085,0.456117759374792,14
"PHEvPHE_MITO","GO_BP","phosphatidylserine metabolic process",1.47350795914884,0.532579185520362,7
"PHEvPHE_MITO","GO_BP","intracellular zinc ion homeostasis",-1.47337237389169,0.470397548763835,8
"PHEvPHE_MITO","GO_BP","negative regulation of ferroptosis",1.47237155689936,0.475422159887798,12
"PHEvPHE_MITO","GO_BP","mammary gland epithelial cell proliferation",1.47133813761759,0.475422159887798,8
"PHEvPHE_MITO","GO_BP","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",1.46979264985396,0.282757342206857,38
"PHEvPHE_MITO","GO_BP","positive regulation of cell adhesion mediated by integrin",-1.46881501543895,0.30901122915852,4
"PHEvPHE_MITO","GO_BP","regulation of heat generation",1.46819388698445,0.347443207680811,3
"PHEvPHE_MITO","GO_BP","intermediate filament-based process",-1.46627918211713,0.495938907036285,16
"PHEvPHE_MITO","GO_BP","response to interleukin-4",1.46602912349691,0.463174222406594,14
"PHEvPHE_MITO","GO_BP","glycolipid biosynthetic process",1.4658595287262,0.465326163198504,16
"PHEvPHE_MITO","GO_BP","positive regulation of dendrite development",-1.46580361511847,0.475422159887798,8
"PHEvPHE_MITO","GO_BP","regulation of protein-containing complex assembly",-1.4651632035203,0.100618551272054,199
"PHEvPHE_MITO","GO_BP","negative regulation of defense response",1.46285207499425,0.217985179286085,69
"PHEvPHE_MITO","GO_BP","cellular response to X-ray",-1.46235593815047,0.475422159887798,8
"PHEvPHE_MITO","GO_BP","receptor localization to synapse",-1.45860674159872,0.256701679017716,50
"PHEvPHE_MITO","GO_BP","embryonic digestive tract development",-1.45826132883206,0.307384319486278,3
"PHEvPHE_MITO","GO_BP","regulation of cell cycle G1/S phase transition",-1.45716533765711,0.208378745166675,57
"PHEvPHE_MITO","GO_BP","positive regulation of syncytium formation by plasma membrane fusion",1.4569903932656,0.523153017425168,9
"PHEvPHE_MITO","GO_BP","natural killer cell activation",1.45608565980977,0.467833782902276,14
"PHEvPHE_MITO","GO_BP","ovulation cycle process",-1.45583512477574,0.449672362575217,18
"PHEvPHE_MITO","GO_BP","Sertoli cell development",-1.45491489227477,0.495664761904762,11
"PHEvPHE_MITO","GO_BP","podosome assembly",-1.45399748765168,0.483856279276686,12
"PHEvPHE_MITO","GO_BP","regulation of cytokine production involved in immune response",-1.45351456500369,0.500292226767972,16
"PHEvPHE_MITO","GO_BP","miRNA metabolic process",-1.45246726719111,0.288668203135809,33
"PHEvPHE_MITO","GO_BP","positive regulation of meiotic nuclear division",1.45176618739568,0.480759859591163,4
"PHEvPHE_MITO","GO_BP","DNA conformation change",-1.45039885232995,0.481464437285882,7
"PHEvPHE_MITO","GO_BP","inner ear receptor cell stereocilium organization",-1.45026883931961,0.521421319796954,11
"PHEvPHE_MITO","GO_BP","fibrinolysis",1.44989830942627,0.142750100238617,2
"PHEvPHE_MITO","GO_BP","regulation of B cell proliferation",-1.4498741737829,0.481464437285882,10
"PHEvPHE_MITO","GO_BP","positive regulation of glycogen biosynthetic process",1.44675194796722,0.500910713203101,6
"PHEvPHE_MITO","GO_BP","cell adhesion mediated by integrin",-1.44595735386218,0.303179541807358,25
"PHEvPHE_MITO","GO_BP","regulation of smooth muscle cell differentiation",-1.44559445443694,0.497170641044788,7
"PHEvPHE_MITO","GO_BP","vascular endothelial growth factor receptor signaling pathway",-1.44515662946639,0.464448119057462,18
"PHEvPHE_MITO","GO_BP","regulation of protein secretion",1.44391540701567,0.200417596590836,90
"PHEvPHE_MITO","GO_BP","heterophilic cell-cell adhesion",-1.44384711227694,0.49705630917625,10
"PHEvPHE_MITO","GO_BP","regulation of muscle system process",-1.44346573589487,0.139249391940195,108
"PHEvPHE_MITO","GO_BP","cell aggregation",-1.44337141867039,0.497170641044788,7
"PHEvPHE_MITO","GO_BP","positive regulation of vascular associated smooth muscle cell apoptotic process",1.44310719962584,0.466710636239722,3
"PHEvPHE_MITO","GO_BP","regulation of small molecule metabolic process",1.44306671855377,0.19586870487845,119
"PHEvPHE_MITO","GO_BP","nucleosome organization",-1.44283570588679,0.355549285820888,32
"PHEvPHE_MITO","GO_BP","inner ear morphogenesis",-1.44199811610478,0.475503522341831,19
"PHEvPHE_MITO","GO_BP","response to muscle inactivity",-1.44165665158534,0.528531633209845,8
"PHEvPHE_MITO","GO_BP","antimicrobial humoral immune response mediated by antimicrobial peptide",1.44026698896081,0.528531633209845,9
"PHEvPHE_MITO","GO_BP","regulation of protein sumoylation",-1.43919757339419,0.528531633209845,8
"PHEvPHE_MITO","GO_BP","vascular associated smooth muscle cell apoptotic process",1.43890552222679,0.523153017425168,6
"PHEvPHE_MITO","GO_BP","pyrimidine ribonucleoside monophosphate metabolic process",1.43605648862427,0.523153017425168,8
"PHEvPHE_MITO","GO_BP","plasma lipoprotein particle assembly",1.43496200364435,0.523153017425168,4
"PHEvPHE_MITO","GO_BP","limb morphogenesis",-1.43432452085251,0.430746586988764,36
"PHEvPHE_MITO","GO_BP","mitochondrial respiratory chain complex IV assembly",-1.43300550308653,0.523153017425168,7
"PHEvPHE_MITO","GO_BP","response to ischemia",-1.42978656807886,0.292321036254547,43
"PHEvPHE_MITO","GO_BP","regulation of epithelial cell differentiation",-1.42923874633913,0.473809197878786,27
"PHEvPHE_MITO","GO_BP","osteoblast proliferation",-1.42919565174302,0.500910713203101,14
"PHEvPHE_MITO","GO_BP","regulation of osteoblast proliferation",-1.42919565174302,0.500910713203101,14
"PHEvPHE_MITO","GO_BP","microtubule polymerization",-1.42681562758168,0.35127211253145,48
"PHEvPHE_MITO","GO_BP","auditory receptor cell stereocilium organization",-1.42675197211681,0.528531633209845,6
"PHEvPHE_MITO","GO_BP","regulation of adipose tissue development",-1.42646834331684,0.528531633209845,7
"PHEvPHE_MITO","GO_BP","positive regulation of DNA replication",1.42437586067296,0.523153017425168,17
"PHEvPHE_MITO","GO_BP","regulation of T-helper 17 cell differentiation",-1.42421016887812,0.500910713203101,4
"PHEvPHE_MITO","GO_BP","cellular response to mineralocorticoid stimulus",-1.4241485677111,0.532636425860245,6
"PHEvPHE_MITO","GO_BP","regulation of oligodendrocyte progenitor proliferation",1.42390462255831,0.198999026645914,2
"PHEvPHE_MITO","GO_BP","peptidyl-lysine methylation",1.42305345640275,0.534844972471747,6
"PHEvPHE_MITO","GO_BP","negative regulation of vascular endothelial growth factor signaling pathway",-1.42222519591839,0.500910713203101,4
"PHEvPHE_MITO","GO_BP","negative regulation of lipid biosynthetic process",1.4220576921411,0.532636425860245,12
"PHEvPHE_MITO","GO_BP","melanosome organization",-1.42168666689294,0.528531633209845,7
"PHEvPHE_MITO","GO_BP","regulation of G1/S transition of mitotic cell cycle",-1.42162319593844,0.331436631189307,54
"PHEvPHE_MITO","GO_BP","phosphatidylcholine catabolic process",-1.4213758434061,0.500910713203101,4
"PHEvPHE_MITO","GO_BP","negative regulation of synaptic transmission",1.42122893297165,0.555602478941686,15
"PHEvPHE_MITO","GO_BP","polyamine metabolic process",1.42087248125632,0.528531633209845,5
"PHEvPHE_MITO","GO_BP","organophosphate catabolic process",1.42004410012651,0.23769651426456,95
"PHEvPHE_MITO","GO_BP","sister chromatid cohesion",1.41896708245306,0.473809197878786,22
"PHEvPHE_MITO","GO_BP","skin development",-1.41888671216288,0.216980354613858,81
"PHEvPHE_MITO","GO_BP","intermediate filament organization",-1.41820263744102,0.528531633209845,7
"PHEvPHE_MITO","GO_BP","protein localization to postsynaptic membrane",-1.41698955148945,0.462851625362086,37
"PHEvPHE_MITO","GO_BP","response to hepatocyte growth factor",-1.41513130116486,0.555602478941686,11
"PHEvPHE_MITO","GO_BP","regulation of ERAD pathway",-1.41490265157085,0.500910713203101,14
